city,area_type,time_slot,traffic_level,avg_delay_minutes,risk_weight
Bengaluru,URBAN,MORNING,MEDIUM,36,0.64
Pune,URBAN,EVENING,MEDIUM,40,0.82
Mumbai,OLD_CITY,AFTERNOON,HIGH,22,0.18
Kolkata,URBAN,AFTERNOON,LOW,78,0.68
Chennai,OLD_CITY,EVENING,MEDIUM,39,0.77
Mumbai,URBAN,AFTERNOON,HIGH,13,0.98
Kolkata,OLD_CITY,AFTERNOON,LOW,85,0.16
Kolkata,URBAN,MORNING,HIGH,89,0.88
Mumbai,OLD_CITY,EVENING,MEDIUM,29,0.67
Hyderabad,URBAN,EVENING,MEDIUM,30,0.35
Bengaluru,OLD_CITY,MORNING,HIGH,9,0.17
Chennai,URBAN,EVENING,MEDIUM,71,0.55
Mumbai,URBAN,EVENING,HIGH,51,0.6
Kolkata,OLD_CITY,AFTERNOON,LOW,45,0.34
Chennai,OLD_CITY,EVENING,HIGH,9,0.68
Chennai,URBAN,EVENING,HIGH,15,0.9
Kolkata,OLD_CITY,EVENING,LOW,34,0.87
Mumbai,URBAN,MORNING,MEDIUM,25,0.99
Pune,URBAN,EVENING,MEDIUM,0,0.61
Chennai,OLD_CITY,MORNING,LOW,78,0.33
Hyderabad,URBAN,EVENING,HIGH,78,0.52
Pune,URBAN,AFTERNOON,HIGH,83,0.8
Mumbai,URBAN,MORNING,LOW,57,0.33
Chennai,OLD_CITY,AFTERNOON,HIGH,34,0.7
Delhi,OLD_CITY,EVENING,HIGH,34,0.63
Pune,URBAN,AFTERNOON,HIGH,61,0.24
Kolkata,OLD_CITY,AFTERNOON,HIGH,20,0.98
Hyderabad,OLD_CITY,EVENING,MEDIUM,64,0.38
Pune,URBAN,EVENING,LOW,38,0.64
Pune,OLD_CITY,AFTERNOON,MEDIUM,15,0.74
Pune,OLD_CITY,MORNING,LOW,50,0.74
Pune,OLD_CITY,EVENING,MEDIUM,63,0.12
Mumbai,URBAN,MORNING,MEDIUM,44,0.67
Kolkata,OLD_CITY,AFTERNOON,LOW,83,0.77
Bengaluru,OLD_CITY,AFTERNOON,MEDIUM,78,0.48
Bengaluru,OLD_CITY,EVENING,LOW,80,0.58
Bengaluru,URBAN,AFTERNOON,HIGH,75,0.98
Pune,URBAN,EVENING,LOW,55,0.27
Hyderabad,OLD_CITY,MORNING,MEDIUM,81,0.82
Delhi,OLD_CITY,AFTERNOON,MEDIUM,63,0.65
Delhi,URBAN,EVENING,HIGH,31,0.82
Pune,OLD_CITY,MORNING,HIGH,61,0.39
Pune,URBAN,EVENING,HIGH,68,0.83
Mumbai,OLD_CITY,EVENING,MEDIUM,20,0.62
Hyderabad,URBAN,AFTERNOON,MEDIUM,71,0.56
Kolkata,OLD_CITY,AFTERNOON,LOW,74,0.38
Pune,URBAN,EVENING,MEDIUM,77,0.83
Delhi,URBAN,EVENING,MEDIUM,25,0.5
Hyderabad,OLD_CITY,AFTERNOON,MEDIUM,38,0.9
Chennai,URBAN,MORNING,MEDIUM,14,0.98
Kolkata,URBAN,AFTERNOON,LOW,48,0.98
Mumbai,OLD_CITY,MORNING,LOW,68,0.22
Mumbai,OLD_CITY,MORNING,MEDIUM,16,0.65
Delhi,URBAN,EVENING,LOW,23,0.35
Mumbai,URBAN,MORNING,MEDIUM,22,0.92
Hyderabad,URBAN,EVENING,MEDIUM,34,0.64
Delhi,OLD_CITY,EVENING,MEDIUM,62,0.47
Kolkata,URBAN,EVENING,MEDIUM,53,0.9
Chennai,OLD_CITY,EVENING,LOW,76,0.55
Kolkata,OLD_CITY,MORNING,MEDIUM,39,0.19
Mumbai,OLD_CITY,AFTERNOON,HIGH,64,0.7
Kolkata,URBAN,EVENING,MEDIUM,60,0.35
Mumbai,OLD_CITY,MORNING,LOW,15,0.13
Chennai,URBAN,AFTERNOON,HIGH,13,0.95
Hyderabad,URBAN,EVENING,LOW,16,0.91
Bengaluru,OLD_CITY,AFTERNOON,LOW,79,0.26
Hyderabad,URBAN,MORNING,MEDIUM,65,0.92
Chennai,OLD_CITY,AFTERNOON,HIGH,41,0.29
Delhi,OLD_CITY,EVENING,LOW,28,0.54
Delhi,URBAN,EVENING,LOW,73,0.93
Bengaluru,URBAN,AFTERNOON,LOW,41,0.39
Delhi,OLD_CITY,AFTERNOON,HIGH,38,0.6
Mumbai,OLD_CITY,EVENING,LOW,71,0.76
Delhi,URBAN,MORNING,MEDIUM,72,0.94
Chennai,OLD_CITY,AFTERNOON,MEDIUM,29,0.86
Kolkata,OLD_CITY,AFTERNOON,MEDIUM,57,0.37
Delhi,URBAN,EVENING,LOW,12,0.47
Hyderabad,URBAN,EVENING,MEDIUM,70,0.93
Pune,OLD_CITY,EVENING,MEDIUM,26,0.9
Pune,URBAN,MORNING,HIGH,52,0.21
Mumbai,OLD_CITY,EVENING,MEDIUM,3,0.9
Pune,URBAN,AFTERNOON,MEDIUM,86,0.36
Pune,OLD_CITY,MORNING,HIGH,31,0.52
Kolkata,OLD_CITY,EVENING,LOW,53,0.19
Kolkata,URBAN,MORNING,MEDIUM,46,0.73
Delhi,URBAN,MORNING,LOW,74,0.31
Hyderabad,URBAN,EVENING,MEDIUM,62,0.21
Bengaluru,OLD_CITY,MORNING,MEDIUM,12,0.29
Chennai,URBAN,MORNING,MEDIUM,5,0.78
Pune,URBAN,AFTERNOON,LOW,24,0.97
Bengaluru,OLD_CITY,MORNING,MEDIUM,85,0.56
Bengaluru,OLD_CITY,AFTERNOON,HIGH,34,0.84
Pune,URBAN,AFTERNOON,LOW,62,0.89
Pune,OLD_CITY,EVENING,HIGH,26,0.4
Pune,OLD_CITY,MORNING,MEDIUM,44,0.59
Kolkata,OLD_CITY,EVENING,LOW,78,0.49
Hyderabad,OLD_CITY,EVENING,LOW,64,0.46
Mumbai,OLD_CITY,EVENING,LOW,51,0.61
Delhi,OLD_CITY,MORNING,MEDIUM,16,0.65
Chennai,OLD_CITY,AFTERNOON,MEDIUM,59,0.31
Delhi,OLD_CITY,MORNING,LOW,29,0.6
Pune,URBAN,EVENING,LOW,13,0.58
Bengaluru,URBAN,EVENING,HIGH,18,0.43
Hyderabad,URBAN,MORNING,MEDIUM,21,0.77
Chennai,OLD_CITY,EVENING,LOW,74,0.21
Hyderabad,OLD_CITY,MORNING,HIGH,71,0.98
Pune,URBAN,MORNING,HIGH,71,0.75
Hyderabad,OLD_CITY,AFTERNOON,MEDIUM,33,0.89
Chennai,URBAN,EVENING,MEDIUM,28,0.28
Mumbai,OLD_CITY,EVENING,LOW,40,0.65
Mumbai,URBAN,EVENING,MEDIUM,69,0.63
Kolkata,OLD_CITY,MORNING,LOW,50,0.67
Bengaluru,OLD_CITY,MORNING,MEDIUM,3,0.81
Bengaluru,OLD_CITY,AFTERNOON,HIGH,17,0.88
Mumbai,URBAN,AFTERNOON,LOW,42,0.52
Pune,URBAN,EVENING,LOW,15,0.44
Pune,OLD_CITY,MORNING,MEDIUM,66,0.52
Mumbai,OLD_CITY,AFTERNOON,MEDIUM,29,0.25
Bengaluru,OLD_CITY,AFTERNOON,MEDIUM,38,0.36
Pune,OLD_CITY,AFTERNOON,HIGH,8,0.83
Delhi,OLD_CITY,EVENING,HIGH,32,0.76
Hyderabad,OLD_CITY,MORNING,HIGH,45,0.71
Delhi,OLD_CITY,EVENING,HIGH,52,0.75
Kolkata,URBAN,AFTERNOON,LOW,55,0.39
Kolkata,URBAN,EVENING,LOW,18,0.87
Delhi,URBAN,AFTERNOON,MEDIUM,85,0.83
Pune,URBAN,EVENING,HIGH,56,0.11
Delhi,URBAN,MORNING,LOW,4,0.14
Pune,OLD_CITY,MORNING,LOW,18,0.59
Pune,URBAN,AFTERNOON,MEDIUM,83,0.92
Pune,URBAN,EVENING,LOW,14,0.97
Chennai,URBAN,AFTERNOON,LOW,48,0.63
Bengaluru,URBAN,EVENING,HIGH,41,0.41
Mumbai,URBAN,EVENING,LOW,9,0.58
Bengaluru,URBAN,AFTERNOON,LOW,84,0.12
Kolkata,URBAN,MORNING,HIGH,30,0.33
Hyderabad,URBAN,EVENING,HIGH,81,0.65
Chennai,OLD_CITY,MORNING,MEDIUM,68,0.8
Pune,URBAN,AFTERNOON,HIGH,61,0.53
Mumbai,URBAN,MORNING,LOW,22,0.84
Hyderabad,OLD_CITY,MORNING,LOW,21,0.29
Kolkata,URBAN,MORNING,LOW,53,0.87
Chennai,URBAN,EVENING,LOW,43,0.77
Pune,OLD_CITY,EVENING,LOW,12,0.18
Pune,URBAN,AFTERNOON,HIGH,89,0.17
Hyderabad,URBAN,EVENING,LOW,84,0.44
Pune,OLD_CITY,AFTERNOON,MEDIUM,25,0.22
Pune,OLD_CITY,EVENING,LOW,13,0.27
Delhi,OLD_CITY,MORNING,MEDIUM,87,0.42
Chennai,URBAN,MORNING,MEDIUM,74,0.71
Chennai,URBAN,AFTERNOON,MEDIUM,10,0.49
Bengaluru,OLD_CITY,EVENING,LOW,17,0.77
Hyderabad,OLD_CITY,MORNING,HIGH,7,0.64
Hyderabad,OLD_CITY,AFTERNOON,MEDIUM,83,0.25
Mumbai,URBAN,MORNING,MEDIUM,86,0.51
Hyderabad,OLD_CITY,MORNING,HIGH,34,0.37
Delhi,URBAN,EVENING,MEDIUM,80,0.46
Hyderabad,OLD_CITY,MORNING,MEDIUM,35,0.81
Kolkata,OLD_CITY,EVENING,MEDIUM,4,0.35
Chennai,OLD_CITY,EVENING,MEDIUM,41,0.89
Hyderabad,OLD_CITY,MORNING,MEDIUM,66,0.65
Hyderabad,OLD_CITY,EVENING,MEDIUM,36,0.51
Hyderabad,URBAN,EVENING,HIGH,20,0.23
Mumbai,OLD_CITY,MORNING,HIGH,21,0.87
Chennai,URBAN,MORNING,HIGH,45,0.68
Chennai,URBAN,AFTERNOON,MEDIUM,24,0.13
Delhi,OLD_CITY,EVENING,HIGH,16,0.11
Bengaluru,URBAN,MORNING,HIGH,56,0.79
Chennai,URBAN,MORNING,HIGH,10,0.84
Chennai,URBAN,AFTERNOON,HIGH,32,0.87
Chennai,OLD_CITY,EVENING,HIGH,19,0.74
Chennai,OLD_CITY,AFTERNOON,MEDIUM,68,0.37
Delhi,URBAN,EVENING,MEDIUM,51,0.84
Delhi,OLD_CITY,MORNING,HIGH,17,0.21
Chennai,URBAN,AFTERNOON,LOW,87,0.56
Bengaluru,URBAN,EVENING,MEDIUM,75,0.83
Chennai,OLD_CITY,EVENING,LOW,78,0.7
Bengaluru,OLD_CITY,EVENING,HIGH,7,0.32
Delhi,URBAN,AFTERNOON,LOW,70,0.91
Pune,OLD_CITY,MORNING,LOW,52,0.46
Bengaluru,OLD_CITY,MORNING,MEDIUM,31,0.39
Kolkata,OLD_CITY,AFTERNOON,MEDIUM,8,0.35
Hyderabad,URBAN,AFTERNOON,MEDIUM,14,0.8
Chennai,URBAN,AFTERNOON,HIGH,38,0.77
Hyderabad,OLD_CITY,MORNING,HIGH,75,0.81
Hyderabad,OLD_CITY,MORNING,MEDIUM,61,0.94
Chennai,URBAN,AFTERNOON,HIGH,89,0.82
Hyderabad,OLD_CITY,MORNING,LOW,49,0.43
Kolkata,OLD_CITY,AFTERNOON,MEDIUM,28,0.19
Bengaluru,URBAN,EVENING,MEDIUM,40,0.66
Kolkata,OLD_CITY,AFTERNOON,HIGH,2,0.8
Hyderabad,URBAN,EVENING,LOW,65,0.84
Pune,URBAN,MORNING,LOW,66,0.83
Bengaluru,OLD_CITY,MORNING,MEDIUM,10,0.56
Pune,URBAN,AFTERNOON,MEDIUM,61,0.33
Hyderabad,URBAN,AFTERNOON,LOW,21,0.69
Bengaluru,OLD_CITY,AFTERNOON,HIGH,66,0.57
Kolkata,OLD_CITY,AFTERNOON,LOW,79,0.72
Bengaluru,OLD_CITY,MORNING,HIGH,39,0.89
Kolkata,OLD_CITY,MORNING,MEDIUM,39,0.25
Kolkata,OLD_CITY,MORNING,MEDIUM,10,0.16
Hyderabad,URBAN,AFTERNOON,MEDIUM,61,0.95
Kolkata,OLD_CITY,AFTERNOON,MEDIUM,15,0.5
Mumbai,URBAN,AFTERNOON,HIGH,79,0.41
Kolkata,OLD_CITY,MORNING,MEDIUM,10,0.99
Pune,URBAN,MORNING,HIGH,59,0.23
Bengaluru,URBAN,EVENING,HIGH,80,0.52
Bengaluru,URBAN,MORNING,MEDIUM,45,0.63
Kolkata,OLD_CITY,AFTERNOON,LOW,38,0.89
Bengaluru,OLD_CITY,AFTERNOON,LOW,76,0.97
Hyderabad,OLD_CITY,AFTERNOON,HIGH,54,0.27
Delhi,OLD_CITY,MORNING,HIGH,61,0.87
Chennai,URBAN,MORNING,MEDIUM,24,0.89
Hyderabad,URBAN,MORNING,HIGH,18,0.82
Hyderabad,URBAN,MORNING,LOW,0,0.91
Kolkata,OLD_CITY,AFTERNOON,MEDIUM,62,0.22
Pune,OLD_CITY,AFTERNOON,LOW,32,0.62
Chennai,OLD_CITY,EVENING,LOW,16,0.83
Pune,URBAN,AFTERNOON,MEDIUM,76,0.1
Pune,URBAN,EVENING,MEDIUM,1,0.62
Kolkata,URBAN,MORNING,HIGH,32,0.31
Kolkata,URBAN,EVENING,HIGH,67,0.92
Kolkata,URBAN,AFTERNOON,LOW,52,0.38
Pune,URBAN,AFTERNOON,MEDIUM,53,0.27
Kolkata,URBAN,AFTERNOON,HIGH,39,0.47
Delhi,URBAN,AFTERNOON,HIGH,28,0.92
Bengaluru,URBAN,AFTERNOON,HIGH,42,0.79
Kolkata,OLD_CITY,EVENING,MEDIUM,11,0.54
Chennai,OLD_CITY,MORNING,LOW,11,0.99
Delhi,URBAN,AFTERNOON,MEDIUM,28,0.32
Pune,URBAN,EVENING,LOW,6,0.24
Pune,OLD_CITY,EVENING,LOW,58,0.98
Chennai,URBAN,AFTERNOON,MEDIUM,47,0.21
Bengaluru,OLD_CITY,EVENING,HIGH,32,0.42
Mumbai,OLD_CITY,EVENING,MEDIUM,32,0.57
Hyderabad,OLD_CITY,AFTERNOON,MEDIUM,19,0.69
Delhi,URBAN,AFTERNOON,LOW,26,0.46
Pune,URBAN,MORNING,HIGH,89,0.12
Chennai,URBAN,MORNING,MEDIUM,32,0.69
Chennai,URBAN,EVENING,HIGH,36,0.79
Pune,URBAN,MORNING,MEDIUM,0,0.92
Chennai,OLD_CITY,AFTERNOON,LOW,25,0.21
Pune,OLD_CITY,AFTERNOON,MEDIUM,15,0.7
Mumbai,OLD_CITY,MORNING,LOW,8,0.11
Hyderabad,URBAN,MORNING,MEDIUM,23,0.25
Chennai,OLD_CITY,MORNING,HIGH,67,0.33
Kolkata,OLD_CITY,AFTERNOON,HIGH,17,0.76
Pune,URBAN,EVENING,LOW,69,0.72
Pune,OLD_CITY,MORNING,MEDIUM,33,0.65
Pune,URBAN,EVENING,MEDIUM,89,0.42
Kolkata,URBAN,MORNING,LOW,30,0.71
Kolkata,OLD_CITY,MORNING,LOW,72,0.28
Delhi,URBAN,MORNING,HIGH,38,0.99
Delhi,OLD_CITY,AFTERNOON,HIGH,47,0.77
Pune,OLD_CITY,AFTERNOON,LOW,51,0.24
Chennai,OLD_CITY,MORNING,LOW,22,0.8
Chennai,OLD_CITY,EVENING,HIGH,40,0.9
Mumbai,OLD_CITY,AFTERNOON,MEDIUM,69,0.82
Mumbai,OLD_CITY,EVENING,MEDIUM,54,0.6
Mumbai,OLD_CITY,MORNING,LOW,19,0.28
Pune,OLD_CITY,EVENING,HIGH,69,0.8
Mumbai,OLD_CITY,AFTERNOON,HIGH,83,0.87
Pune,OLD_CITY,AFTERNOON,MEDIUM,71,0.42
Bengaluru,URBAN,AFTERNOON,LOW,28,0.32
Delhi,URBAN,EVENING,HIGH,14,0.93
Delhi,OLD_CITY,AFTERNOON,LOW,57,0.6
Pune,URBAN,MORNING,LOW,33,0.49
Mumbai,OLD_CITY,MORNING,LOW,59,0.46
Pune,URBAN,EVENING,HIGH,0,0.21
Bengaluru,OLD_CITY,AFTERNOON,MEDIUM,23,0.89
Pune,URBAN,MORNING,MEDIUM,19,0.91
Pune,URBAN,AFTERNOON,MEDIUM,80,0.86
Chennai,URBAN,EVENING,HIGH,56,0.2
Chennai,OLD_CITY,AFTERNOON,MEDIUM,31,0.86
Hyderabad,URBAN,EVENING,HIGH,71,0.47
Pune,URBAN,EVENING,HIGH,14,0.75
Chennai,URBAN,AFTERNOON,MEDIUM,28,0.67
Chennai,OLD_CITY,MORNING,LOW,27,0.71
Mumbai,URBAN,AFTERNOON,MEDIUM,56,0.77
Mumbai,OLD_CITY,EVENING,MEDIUM,49,0.49
Delhi,OLD_CITY,EVENING,MEDIUM,45,0.2
Hyderabad,URBAN,EVENING,HIGH,79,0.18
Hyderabad,OLD_CITY,AFTERNOON,LOW,30,0.61
Kolkata,URBAN,MORNING,HIGH,66,0.92
Hyderabad,OLD_CITY,EVENING,MEDIUM,18,0.58
Mumbai,OLD_CITY,AFTERNOON,MEDIUM,23,0.39
Kolkata,OLD_CITY,MORNING,MEDIUM,48,0.33
Delhi,OLD_CITY,EVENING,HIGH,54,0.25
Hyderabad,URBAN,AFTERNOON,HIGH,74,0.83
Kolkata,URBAN,EVENING,HIGH,86,0.1
Kolkata,OLD_CITY,AFTERNOON,MEDIUM,50,0.28
Kolkata,URBAN,AFTERNOON,MEDIUM,71,0.83
Mumbai,URBAN,EVENING,LOW,19,0.7
Delhi,URBAN,AFTERNOON,MEDIUM,25,0.44
Pune,OLD_CITY,EVENING,LOW,57,0.98
Bengaluru,OLD_CITY,MORNING,MEDIUM,71,0.48
Bengaluru,OLD_CITY,EVENING,LOW,73,0.21
Hyderabad,URBAN,EVENING,HIGH,35,0.96
Kolkata,URBAN,MORNING,LOW,34,0.54
Bengaluru,OLD_CITY,EVENING,MEDIUM,41,0.92
Delhi,URBAN,EVENING,MEDIUM,42,0.92
Pune,URBAN,MORNING,LOW,20,0.27
Mumbai,OLD_CITY,AFTERNOON,MEDIUM,50,0.51
Delhi,URBAN,EVENING,HIGH,48,0.97
Delhi,OLD_CITY,EVENING,MEDIUM,38,0.61
Pune,URBAN,EVENING,MEDIUM,79,0.41
Kolkata,URBAN,AFTERNOON,HIGH,38,0.46
Bengaluru,URBAN,AFTERNOON,LOW,50,0.58
Bengaluru,URBAN,EVENING,LOW,40,0.13
Bengaluru,URBAN,MORNING,HIGH,6,0.58
Hyderabad,OLD_CITY,AFTERNOON,MEDIUM,81,0.52
Mumbai,OLD_CITY,EVENING,MEDIUM,82,0.19
Pune,OLD_CITY,AFTERNOON,MEDIUM,88,0.41
Bengaluru,OLD_CITY,AFTERNOON,LOW,10,0.22
Kolkata,URBAN,AFTERNOON,MEDIUM,72,0.58
Hyderabad,OLD_CITY,MORNING,HIGH,40,0.61
Mumbai,URBAN,MORNING,MEDIUM,37,0.74
Kolkata,URBAN,MORNING,HIGH,36,0.22
Delhi,URBAN,MORNING,HIGH,7,0.68
Bengaluru,URBAN,AFTERNOON,MEDIUM,51,0.76
Delhi,OLD_CITY,MORNING,MEDIUM,7,0.99
Mumbai,OLD_CITY,EVENING,HIGH,61,0.4
Bengaluru,URBAN,AFTERNOON,LOW,79,0.2
Kolkata,OLD_CITY,MORNING,HIGH,3,0.29
Pune,URBAN,MORNING,LOW,5,0.69
Bengaluru,OLD_CITY,EVENING,HIGH,66,0.17
Bengaluru,URBAN,MORNING,MEDIUM,51,0.17
Delhi,URBAN,AFTERNOON,HIGH,14,0.92
Kolkata,OLD_CITY,EVENING,LOW,74,0.85
Delhi,URBAN,EVENING,HIGH,12,0.89
Bengaluru,OLD_CITY,MORNING,HIGH,29,0.9
Hyderabad,OLD_CITY,AFTERNOON,MEDIUM,86,0.37
Pune,OLD_CITY,EVENING,LOW,38,0.95
Mumbai,OLD_CITY,AFTERNOON,HIGH,18,0.62
Hyderabad,OLD_CITY,AFTERNOON,MEDIUM,15,0.2
Mumbai,URBAN,MORNING,MEDIUM,47,0.68
Chennai,URBAN,EVENING,MEDIUM,51,0.79
Pune,URBAN,EVENING,HIGH,74,0.45
Delhi,URBAN,MORNING,LOW,47,0.44
Hyderabad,OLD_CITY,AFTERNOON,LOW,46,0.34
Delhi,OLD_CITY,MORNING,LOW,66,0.15
Hyderabad,OLD_CITY,EVENING,MEDIUM,87,0.78
Kolkata,URBAN,AFTERNOON,MEDIUM,52,0.93
Hyderabad,URBAN,EVENING,MEDIUM,5,0.15
Kolkata,OLD_CITY,EVENING,MEDIUM,13,0.96
Pune,URBAN,AFTERNOON,MEDIUM,40,0.11
Kolkata,URBAN,AFTERNOON,MEDIUM,32,0.45
Kolkata,URBAN,EVENING,HIGH,80,0.44
Chennai,URBAN,EVENING,MEDIUM,43,0.28
Delhi,URBAN,AFTERNOON,LOW,55,0.98
Kolkata,OLD_CITY,EVENING,MEDIUM,12,0.48
Mumbai,OLD_CITY,EVENING,LOW,66,0.23
Delhi,OLD_CITY,AFTERNOON,MEDIUM,28,0.78
Bengaluru,OLD_CITY,MORNING,HIGH,76,0.43
Pune,URBAN,AFTERNOON,HIGH,85,0.66
Delhi,URBAN,MORNING,LOW,36,0.4
Mumbai,OLD_CITY,MORNING,MEDIUM,27,0.97
Pune,OLD_CITY,EVENING,MEDIUM,72,0.4
Bengaluru,URBAN,EVENING,MEDIUM,3,0.26
Kolkata,URBAN,EVENING,LOW,6,0.86
Hyderabad,URBAN,MORNING,HIGH,48,0.2
Pune,OLD_CITY,MORNING,MEDIUM,4,0.14
Hyderabad,OLD_CITY,MORNING,HIGH,15,0.27
Delhi,OLD_CITY,MORNING,LOW,19,0.72
Mumbai,OLD_CITY,AFTERNOON,HIGH,77,0.72
Chennai,URBAN,AFTERNOON,LOW,42,0.99
Bengaluru,OLD_CITY,AFTERNOON,MEDIUM,25,0.5
Kolkata,URBAN,EVENING,MEDIUM,23,0.74
Chennai,URBAN,AFTERNOON,LOW,57,0.74
Hyderabad,URBAN,AFTERNOON,LOW,32,0.48
Kolkata,OLD_CITY,MORNING,MEDIUM,73,0.52
Bengaluru,OLD_CITY,EVENING,HIGH,55,0.66
Hyderabad,URBAN,MORNING,LOW,2,0.54
Mumbai,OLD_CITY,AFTERNOON,MEDIUM,76,0.7
Mumbai,OLD_CITY,AFTERNOON,LOW,73,0.41
Delhi,URBAN,EVENING,HIGH,4,0.34
Kolkata,URBAN,EVENING,LOW,23,0.92
Chennai,OLD_CITY,AFTERNOON,HIGH,82,0.24
Kolkata,OLD_CITY,AFTERNOON,MEDIUM,50,0.23
Mumbai,OLD_CITY,AFTERNOON,MEDIUM,85,0.65
Delhi,URBAN,MORNING,LOW,33,0.8
Pune,URBAN,EVENING,HIGH,64,0.45
Kolkata,OLD_CITY,MORNING,MEDIUM,76,0.16
Mumbai,URBAN,EVENING,MEDIUM,84,0.38
Bengaluru,OLD_CITY,AFTERNOON,HIGH,50,0.92
Bengaluru,URBAN,MORNING,MEDIUM,76,0.21
Pune,URBAN,EVENING,MEDIUM,35,0.95
Chennai,OLD_CITY,AFTERNOON,MEDIUM,63,0.86
Kolkata,OLD_CITY,AFTERNOON,LOW,5,0.41
Hyderabad,URBAN,AFTERNOON,HIGH,27,0.73
Delhi,URBAN,EVENING,HIGH,24,0.64
Hyderabad,OLD_CITY,MORNING,LOW,26,0.63
Chennai,URBAN,MORNING,HIGH,72,0.17
Mumbai,OLD_CITY,MORNING,HIGH,32,0.46
Hyderabad,URBAN,AFTERNOON,HIGH,44,0.19
Mumbai,OLD_CITY,AFTERNOON,MEDIUM,74,0.49
Pune,URBAN,MORNING,HIGH,70,0.89
Kolkata,OLD_CITY,AFTERNOON,LOW,17,0.84
Delhi,OLD_CITY,EVENING,MEDIUM,50,0.79
Hyderabad,OLD_CITY,EVENING,LOW,69,0.86
Mumbai,OLD_CITY,AFTERNOON,HIGH,46,0.52
Delhi,OLD_CITY,EVENING,MEDIUM,20,0.55
Hyderabad,OLD_CITY,MORNING,MEDIUM,63,0.52
Kolkata,URBAN,MORNING,MEDIUM,75,0.92
Pune,URBAN,MORNING,MEDIUM,3,0.73
Pune,OLD_CITY,AFTERNOON,HIGH,29,0.86
Kolkata,OLD_CITY,EVENING,HIGH,27,0.87
Pune,OLD_CITY,AFTERNOON,MEDIUM,14,0.65
Kolkata,OLD_CITY,AFTERNOON,HIGH,62,0.53
Hyderabad,URBAN,MORNING,HIGH,84,0.48
Chennai,URBAN,EVENING,HIGH,52,0.3
Chennai,URBAN,MORNING,MEDIUM,42,0.79
Hyderabad,OLD_CITY,EVENING,HIGH,25,0.21
Mumbai,URBAN,EVENING,HIGH,74,0.3
Hyderabad,OLD_CITY,AFTERNOON,LOW,62,0.54
Kolkata,URBAN,EVENING,MEDIUM,53,0.82
Hyderabad,OLD_CITY,EVENING,LOW,35,0.56
Pune,OLD_CITY,MORNING,LOW,14,0.68
Bengaluru,OLD_CITY,EVENING,HIGH,70,0.13
Kolkata,OLD_CITY,EVENING,HIGH,11,0.51
Bengaluru,URBAN,MORNING,LOW,23,0.11
Mumbai,URBAN,AFTERNOON,MEDIUM,57,0.42
Chennai,OLD_CITY,MORNING,LOW,17,0.27
Kolkata,OLD_CITY,MORNING,MEDIUM,15,0.93
Pune,OLD_CITY,AFTERNOON,HIGH,43,0.54
Bengaluru,OLD_CITY,AFTERNOON,MEDIUM,15,0.98
Pune,OLD_CITY,EVENING,LOW,39,0.54
Pune,OLD_CITY,EVENING,MEDIUM,70,0.48
Kolkata,OLD_CITY,AFTERNOON,MEDIUM,85,0.56
Kolkata,OLD_CITY,MORNING,MEDIUM,20,0.27
Chennai,OLD_CITY,EVENING,HIGH,14,0.64
Bengaluru,OLD_CITY,AFTERNOON,MEDIUM,23,0.82
Bengaluru,OLD_CITY,EVENING,MEDIUM,62,0.63
Hyderabad,OLD_CITY,AFTERNOON,HIGH,20,0.7
Mumbai,URBAN,MORNING,MEDIUM,2,0.95
Mumbai,OLD_CITY,EVENING,MEDIUM,43,0.72
Pune,OLD_CITY,EVENING,MEDIUM,85,1.0
Mumbai,OLD_CITY,MORNING,MEDIUM,36,0.64
Pune,URBAN,AFTERNOON,LOW,45,0.34
Chennai,OLD_CITY,EVENING,LOW,24,0.88
Kolkata,URBAN,AFTERNOON,LOW,76,0.49
Pune,OLD_CITY,AFTERNOON,HIGH,22,0.49
Mumbai,URBAN,MORNING,HIGH,8,0.65
Bengaluru,OLD_CITY,MORNING,HIGH,62,0.67
Mumbai,URBAN,EVENING,HIGH,25,0.49
Pune,OLD_CITY,AFTERNOON,MEDIUM,41,0.24
Hyderabad,URBAN,AFTERNOON,LOW,77,0.43
Delhi,URBAN,AFTERNOON,MEDIUM,87,0.93
Kolkata,URBAN,AFTERNOON,LOW,11,0.51
Mumbai,URBAN,EVENING,LOW,82,0.15
Kolkata,OLD_CITY,AFTERNOON,HIGH,54,0.55
Delhi,OLD_CITY,AFTERNOON,MEDIUM,16,0.49
Kolkata,URBAN,AFTERNOON,HIGH,80,0.89
Mumbai,OLD_CITY,EVENING,LOW,33,0.35
Mumbai,OLD_CITY,MORNING,LOW,67,0.43
Mumbai,URBAN,AFTERNOON,MEDIUM,46,0.44
Kolkata,OLD_CITY,MORNING,MEDIUM,8,0.86
Pune,OLD_CITY,EVENING,MEDIUM,15,0.47
Kolkata,URBAN,MORNING,LOW,10,0.24
Mumbai,OLD_CITY,AFTERNOON,HIGH,28,0.21
Mumbai,URBAN,EVENING,MEDIUM,35,0.41
Mumbai,URBAN,MORNING,HIGH,38,0.24
Bengaluru,OLD_CITY,EVENING,MEDIUM,67,0.99
Pune,URBAN,AFTERNOON,LOW,19,0.76
Bengaluru,URBAN,AFTERNOON,HIGH,17,0.28
Mumbai,OLD_CITY,EVENING,MEDIUM,35,0.84
Kolkata,URBAN,AFTERNOON,HIGH,7,0.39
Mumbai,OLD_CITY,EVENING,LOW,38,0.51
