city,locality,area_type,road_width_category,heavy_vehicle_allowed,peak_hour_restriction,congestion_level,last_mile_difficulty,remarks
Delhi,Area_37607,RURAL,WIDE,True,False,HIGH,5,generated
Hyderabad,Area_37608,RURAL,MEDIUM,False,False,LOW,3,generated
Delhi,Area_37609,OLD_CITY,WIDE,True,False,MEDIUM,2,generated
Pune,Area_37610,RURAL,MEDIUM,True,False,LOW,5,generated
Chennai,Area_37611,OLD_CITY,WIDE,True,False,MEDIUM,2,generated
Kolkata,Area_37612,URBAN,MEDIUM,False,False,MEDIUM,5,generated
Chennai,Area_37613,URBAN,NARROW,True,False,LOW,3,generated
Hyderabad,Area_37614,URBAN,NARROW,False,False,LOW,3,generated
Hyderabad,Area_37615,URBAN,WIDE,True,False,LOW,1,generated
Delhi,Area_37616,URBAN,NARROW,True,False,LOW,1,generated
Mumbai,Area_37617,OLD_CITY,WIDE,True,False,LOW,5,generated
Pune,Area_37618,OLD_CITY,MEDIUM,True,True,MEDIUM,2,generated
Chennai,Area_37619,OLD_CITY,MEDIUM,True,True,LOW,3,generated
Chennai,Area_37620,OLD_CITY,NARROW,True,True,LOW,1,generated
Pune,Area_37621,OLD_CITY,NARROW,False,False,MEDIUM,1,generated
Chennai,Area_37622,OLD_CITY,NARROW,True,False,HIGH,2,generated
Bengaluru,Area_37623,OLD_CITY,WIDE,True,True,HIGH,5,generated
Delhi,Area_37624,RURAL,MEDIUM,True,False,MEDIUM,1,generated
Pune,Area_37625,RURAL,MEDIUM,False,False,LOW,3,generated
Hyderabad,Area_37626,OLD_CITY,MEDIUM,True,False,HIGH,3,generated
Hyderabad,Area_37627,URBAN,MEDIUM,True,True,LOW,4,generated
Pune,Area_37628,OLD_CITY,NARROW,False,False,HIGH,3,generated
Hyderabad,Area_37629,RURAL,NARROW,True,False,LOW,4,generated
Chennai,Area_37630,OLD_CITY,NARROW,True,True,HIGH,1,generated
Bengaluru,Area_37631,URBAN,MEDIUM,False,True,MEDIUM,4,generated
Bengaluru,Area_37632,RURAL,MEDIUM,False,False,HIGH,5,generated
Mumbai,Area_37633,OLD_CITY,MEDIUM,True,False,MEDIUM,3,generated
Pune,Area_37634,URBAN,MEDIUM,False,True,LOW,5,generated
Pune,Area_37635,URBAN,NARROW,True,False,HIGH,1,generated
Bengaluru,Area_37636,URBAN,NARROW,False,False,MEDIUM,1,generated
Delhi,Area_37637,RURAL,MEDIUM,True,False,MEDIUM,5,generated
Hyderabad,Area_37638,OLD_CITY,NARROW,True,False,MEDIUM,1,generated
Chennai,Area_37639,OLD_CITY,MEDIUM,True,True,HIGH,2,generated
Mumbai,Area_37640,URBAN,WIDE,False,True,LOW,5,generated
Hyderabad,Area_37641,OLD_CITY,MEDIUM,False,False,LOW,1,generated
Pune,Area_37642,RURAL,WIDE,False,False,MEDIUM,1,generated
Mumbai,Area_37643,RURAL,WIDE,False,False,LOW,5,generated
Kolkata,Area_37644,RURAL,MEDIUM,True,False,LOW,3,generated
Chennai,Area_37645,OLD_CITY,NARROW,False,False,HIGH,3,generated
Delhi,Area_37646,OLD_CITY,NARROW,False,False,HIGH,2,generated
Pune,Area_37647,URBAN,NARROW,True,True,LOW,2,generated
Chennai,Area_37648,URBAN,MEDIUM,True,False,HIGH,1,generated
Chennai,Area_37649,URBAN,WIDE,True,True,MEDIUM,4,generated
Hyderabad,Area_37650,OLD_CITY,MEDIUM,False,False,LOW,1,generated
Pune,Area_37651,URBAN,MEDIUM,True,False,MEDIUM,3,generated
Hyderabad,Area_37652,RURAL,MEDIUM,True,True,LOW,2,generated
Mumbai,Area_37653,OLD_CITY,NARROW,False,False,LOW,5,generated
Pune,Area_37654,URBAN,NARROW,True,True,LOW,5,generated
Chennai,Area_37655,OLD_CITY,WIDE,True,False,LOW,2,generated
Delhi,Area_37656,OLD_CITY,WIDE,True,False,MEDIUM,5,generated
Delhi,Area_37657,URBAN,WIDE,True,False,LOW,4,generated
Kolkata,Area_37658,RURAL,NARROW,False,False,LOW,3,generated
Pune,Area_37659,RURAL,NARROW,False,True,HIGH,4,generated
Chennai,Area_37660,OLD_CITY,WIDE,True,True,LOW,4,generated
Hyderabad,Area_37661,URBAN,WIDE,True,False,HIGH,3,generated
Mumbai,Area_37662,OLD_CITY,WIDE,True,False,LOW,5,generated
Delhi,Area_37663,OLD_CITY,NARROW,False,True,MEDIUM,3,generated
Chennai,Area_37664,URBAN,NARROW,True,False,MEDIUM,3,generated
Delhi,Area_37665,OLD_CITY,MEDIUM,True,False,MEDIUM,2,generated
Hyderabad,Area_37666,RURAL,NARROW,True,False,MEDIUM,2,generated
Mumbai,Area_37667,RURAL,MEDIUM,True,False,LOW,1,generated
Chennai,Area_37668,RURAL,NARROW,False,False,LOW,4,generated
Kolkata,Area_37669,OLD_CITY,NARROW,True,False,LOW,4,generated
Bengaluru,Area_37670,RURAL,MEDIUM,True,True,HIGH,2,generated
Pune,Area_37671,URBAN,WIDE,False,True,HIGH,4,generated
Mumbai,Area_37672,RURAL,NARROW,True,False,HIGH,1,generated
Mumbai,Area_37673,URBAN,NARROW,True,False,MEDIUM,5,generated
Pune,Area_37674,URBAN,NARROW,False,True,LOW,5,generated
Mumbai,Area_37675,URBAN,WIDE,True,False,MEDIUM,2,generated
Delhi,Area_37676,OLD_CITY,WIDE,False,False,LOW,4,generated
Chennai,Area_37677,OLD_CITY,MEDIUM,False,True,HIGH,4,generated
Bengaluru,Area_37678,URBAN,WIDE,True,False,MEDIUM,3,generated
Chennai,Area_37679,OLD_CITY,NARROW,True,True,MEDIUM,2,generated
Bengaluru,Area_37680,OLD_CITY,MEDIUM,True,False,LOW,3,generated
Kolkata,Area_37681,RURAL,WIDE,False,False,HIGH,5,generated
Bengaluru,Area_37682,URBAN,NARROW,True,True,LOW,4,generated
Kolkata,Area_37683,OLD_CITY,NARROW,True,False,MEDIUM,5,generated
Bengaluru,Area_37684,RURAL,NARROW,True,False,LOW,4,generated
Delhi,Area_37685,OLD_CITY,NARROW,False,False,MEDIUM,1,generated
Bengaluru,Area_37686,RURAL,WIDE,False,True,MEDIUM,5,generated
Bengaluru,Area_37687,RURAL,NARROW,True,False,HIGH,3,generated
Chennai,Area_37688,URBAN,WIDE,True,False,LOW,4,generated
Bengaluru,Area_37689,URBAN,NARROW,True,False,LOW,2,generated
Hyderabad,Area_37690,OLD_CITY,NARROW,False,False,LOW,5,generated
Bengaluru,Area_37691,URBAN,NARROW,True,True,HIGH,5,generated
Pune,Area_37692,URBAN,NARROW,False,True,MEDIUM,4,generated
Pune,Area_37693,OLD_CITY,MEDIUM,False,False,MEDIUM,4,generated
Mumbai,Area_37694,URBAN,MEDIUM,True,False,MEDIUM,2,generated
Chennai,Area_37695,URBAN,WIDE,True,False,HIGH,4,generated
Pune,Area_37696,RURAL,MEDIUM,True,False,MEDIUM,4,generated
Delhi,Area_37697,RURAL,WIDE,False,False,HIGH,1,generated
Chennai,Area_37698,OLD_CITY,NARROW,True,False,HIGH,2,generated
Kolkata,Area_37699,URBAN,MEDIUM,True,False,MEDIUM,1,generated
Hyderabad,Area_37700,URBAN,MEDIUM,True,False,HIGH,4,generated
Hyderabad,Area_37701,URBAN,MEDIUM,False,False,LOW,5,generated
Hyderabad,Area_37702,URBAN,WIDE,False,False,LOW,5,generated
Chennai,Area_37703,RURAL,MEDIUM,False,False,HIGH,5,generated
Pune,Area_37704,RURAL,MEDIUM,True,False,HIGH,4,generated
Bengaluru,Area_37705,URBAN,MEDIUM,True,False,HIGH,3,generated
Mumbai,Area_37706,URBAN,MEDIUM,False,False,LOW,2,generated
Bengaluru,Area_37707,OLD_CITY,WIDE,True,False,LOW,5,generated
Bengaluru,Area_37708,URBAN,WIDE,False,False,MEDIUM,5,generated
Delhi,Area_37709,OLD_CITY,MEDIUM,True,False,MEDIUM,4,generated
Chennai,Area_37710,RURAL,MEDIUM,True,True,LOW,3,generated
Pune,Area_37711,RURAL,NARROW,False,False,LOW,4,generated
Delhi,Area_37712,OLD_CITY,WIDE,False,False,LOW,4,generated
Kolkata,Area_37713,RURAL,NARROW,False,False,HIGH,3,generated
Bengaluru,Area_37714,URBAN,NARROW,True,True,LOW,4,generated
Kolkata,Area_37715,OLD_CITY,WIDE,True,False,HIGH,3,generated
Pune,Area_37716,URBAN,NARROW,True,False,MEDIUM,2,generated
Chennai,Area_37717,URBAN,WIDE,True,False,MEDIUM,2,generated
Chennai,Area_37718,RURAL,NARROW,False,False,MEDIUM,4,generated
Kolkata,Area_37719,URBAN,NARROW,True,False,LOW,4,generated
Bengaluru,Area_37720,URBAN,NARROW,True,False,LOW,4,generated
Kolkata,Area_37721,RURAL,NARROW,False,False,LOW,3,generated
Kolkata,Area_37722,OLD_CITY,NARROW,True,False,HIGH,3,generated
Pune,Area_37723,RURAL,WIDE,True,False,LOW,5,generated
Mumbai,Area_37724,OLD_CITY,WIDE,True,False,HIGH,5,generated
Bengaluru,Area_37725,OLD_CITY,MEDIUM,True,True,MEDIUM,2,generated
Hyderabad,Area_37726,URBAN,NARROW,True,True,LOW,1,generated
Chennai,Area_37727,RURAL,MEDIUM,True,False,LOW,3,generated
Bengaluru,Area_37728,OLD_CITY,WIDE,True,False,HIGH,1,generated
Kolkata,Area_37729,URBAN,NARROW,True,False,HIGH,4,generated
Hyderabad,Area_37730,RURAL,MEDIUM,True,False,HIGH,4,generated
Chennai,Area_37731,RURAL,WIDE,True,False,LOW,2,generated
Delhi,Area_37732,RURAL,NARROW,False,False,LOW,3,generated
Bengaluru,Area_37733,OLD_CITY,NARROW,True,False,MEDIUM,2,generated
Chennai,Area_37734,URBAN,NARROW,False,False,HIGH,3,generated
Pune,Area_37735,URBAN,MEDIUM,True,True,MEDIUM,1,generated
Pune,Area_37736,RURAL,WIDE,False,False,MEDIUM,2,generated
Mumbai,Area_37737,OLD_CITY,WIDE,True,True,HIGH,2,generated
Bengaluru,Area_37738,OLD_CITY,WIDE,False,False,HIGH,2,generated
Hyderabad,Area_37739,RURAL,NARROW,True,False,HIGH,4,generated
Mumbai,Area_37740,RURAL,NARROW,True,False,MEDIUM,5,generated
Kolkata,Area_37741,RURAL,WIDE,False,False,LOW,1,generated
Delhi,Area_37742,OLD_CITY,MEDIUM,True,False,MEDIUM,1,generated
Hyderabad,Area_37743,URBAN,WIDE,False,False,MEDIUM,1,generated
Hyderabad,Area_37744,RURAL,MEDIUM,True,True,MEDIUM,4,generated
Delhi,Area_37745,URBAN,NARROW,True,False,LOW,2,generated
Delhi,Area_37746,URBAN,WIDE,False,False,LOW,1,generated
Hyderabad,Area_37747,OLD_CITY,MEDIUM,True,False,MEDIUM,1,generated
Bengaluru,Area_37748,OLD_CITY,NARROW,True,True,MEDIUM,1,generated
Hyderabad,Area_37749,URBAN,MEDIUM,False,False,MEDIUM,2,generated
Chennai,Area_37750,URBAN,MEDIUM,False,False,HIGH,5,generated
Chennai,Area_37751,URBAN,WIDE,False,False,HIGH,1,generated
Bengaluru,Area_37752,RURAL,NARROW,True,False,HIGH,4,generated
Chennai,Area_37753,URBAN,NARROW,True,False,MEDIUM,2,generated
Bengaluru,Area_37754,URBAN,WIDE,False,True,HIGH,4,generated
Chennai,Area_37755,RURAL,NARROW,True,False,LOW,3,generated
Kolkata,Area_37756,URBAN,MEDIUM,True,False,HIGH,4,generated
Pune,Area_37757,RURAL,WIDE,True,False,HIGH,2,generated
Chennai,Area_37758,URBAN,MEDIUM,True,True,HIGH,3,generated
Hyderabad,Area_37759,URBAN,MEDIUM,True,False,LOW,3,generated
Pune,Area_37760,URBAN,NARROW,True,False,MEDIUM,3,generated
Hyderabad,Area_37761,URBAN,WIDE,False,False,MEDIUM,1,generated
Bengaluru,Area_37762,URBAN,NARROW,True,True,LOW,1,generated
Pune,Area_37763,URBAN,MEDIUM,True,False,MEDIUM,2,generated
Chennai,Area_37764,URBAN,MEDIUM,True,False,HIGH,1,generated
Bengaluru,Area_37765,URBAN,WIDE,False,False,HIGH,5,generated
Bengaluru,Area_37766,RURAL,WIDE,True,True,LOW,1,generated
Chennai,Area_37767,RURAL,WIDE,True,False,LOW,5,generated
Chennai,Area_37768,URBAN,WIDE,True,True,LOW,2,generated
Mumbai,Area_37769,OLD_CITY,NARROW,True,False,MEDIUM,5,generated
Bengaluru,Area_37770,RURAL,NARROW,False,False,HIGH,2,generated
Kolkata,Area_37771,OLD_CITY,NARROW,True,False,MEDIUM,2,generated
Mumbai,Area_37772,OLD_CITY,MEDIUM,False,False,HIGH,5,generated
Hyderabad,Area_37773,OLD_CITY,NARROW,True,False,LOW,1,generated
Kolkata,Area_37774,RURAL,WIDE,True,False,MEDIUM,5,generated
Mumbai,Area_37775,URBAN,MEDIUM,False,False,MEDIUM,5,generated
Bengaluru,Area_37776,RURAL,NARROW,True,False,LOW,2,generated
Pune,Area_37777,RURAL,WIDE,True,False,HIGH,3,generated
Chennai,Area_37778,OLD_CITY,WIDE,True,True,LOW,1,generated
Pune,Area_37779,URBAN,WIDE,True,True,LOW,1,generated
Kolkata,Area_37780,URBAN,MEDIUM,True,False,HIGH,5,generated
Hyderabad,Area_37781,RURAL,NARROW,False,False,MEDIUM,1,generated
Mumbai,Area_37782,RURAL,MEDIUM,False,False,MEDIUM,1,generated
Bengaluru,Area_37783,URBAN,MEDIUM,True,False,LOW,1,generated
Chennai,Area_37784,OLD_CITY,NARROW,False,False,MEDIUM,1,generated
Hyderabad,Area_37785,RURAL,MEDIUM,False,False,MEDIUM,2,generated
Chennai,Area_37786,URBAN,WIDE,True,False,HIGH,4,generated
Pune,Area_37787,URBAN,WIDE,True,False,MEDIUM,1,generated
Delhi,Area_37788,OLD_CITY,NARROW,True,True,LOW,2,generated
Hyderabad,Area_37789,RURAL,MEDIUM,False,False,HIGH,4,generated
Bengaluru,Area_37790,URBAN,WIDE,True,False,HIGH,3,generated
Delhi,Area_37791,URBAN,MEDIUM,True,False,MEDIUM,2,generated
Bengaluru,Area_37792,OLD_CITY,MEDIUM,False,True,MEDIUM,3,generated
Pune,Area_37793,URBAN,WIDE,True,True,HIGH,4,generated
Mumbai,Area_37794,URBAN,MEDIUM,True,False,HIGH,5,generated
Delhi,Area_37795,OLD_CITY,NARROW,True,False,LOW,4,generated
Mumbai,Area_37796,RURAL,MEDIUM,False,True,HIGH,4,generated
Bengaluru,Area_37797,URBAN,WIDE,True,False,MEDIUM,3,generated
Mumbai,Area_37798,RURAL,WIDE,False,False,MEDIUM,2,generated
Hyderabad,Area_37799,URBAN,WIDE,False,False,MEDIUM,2,generated
Pune,Area_37800,URBAN,NARROW,False,False,MEDIUM,1,generated
Kolkata,Area_37801,OLD_CITY,WIDE,True,False,LOW,4,generated
Pune,Area_37802,URBAN,WIDE,False,True,MEDIUM,3,generated
Delhi,Area_37803,URBAN,WIDE,True,False,HIGH,2,generated
Mumbai,Area_37804,URBAN,NARROW,True,True,LOW,3,generated
Kolkata,Area_37805,RURAL,WIDE,True,False,HIGH,2,generated
Kolkata,Area_37806,OLD_CITY,WIDE,False,False,HIGH,3,generated
Delhi,Area_37807,OLD_CITY,WIDE,True,False,LOW,4,generated
Delhi,Area_37808,RURAL,NARROW,True,True,MEDIUM,4,generated
Delhi,Area_37809,URBAN,WIDE,False,False,MEDIUM,3,generated
Mumbai,Area_37810,RURAL,MEDIUM,False,False,LOW,4,generated
Hyderabad,Area_37811,OLD_CITY,NARROW,True,True,LOW,1,generated
Chennai,Area_37812,RURAL,MEDIUM,True,False,LOW,1,generated
Kolkata,Area_37813,RURAL,WIDE,True,False,MEDIUM,4,generated
Bengaluru,Area_37814,URBAN,WIDE,True,True,HIGH,2,generated
Delhi,Area_37815,OLD_CITY,WIDE,False,True,HIGH,2,generated
Bengaluru,Area_37816,URBAN,MEDIUM,False,False,LOW,2,generated
Chennai,Area_37817,RURAL,MEDIUM,False,True,LOW,5,generated
Hyderabad,Area_37818,URBAN,MEDIUM,True,True,HIGH,5,generated
Bengaluru,Area_37819,OLD_CITY,WIDE,True,False,MEDIUM,5,generated
Delhi,Area_37820,RURAL,MEDIUM,False,True,HIGH,2,generated
Chennai,Area_37821,RURAL,NARROW,True,True,MEDIUM,4,generated
Mumbai,Area_37822,RURAL,NARROW,False,False,MEDIUM,5,generated
Delhi,Area_37823,OLD_CITY,WIDE,True,True,LOW,2,generated
Chennai,Area_37824,RURAL,WIDE,True,False,MEDIUM,5,generated
Chennai,Area_37825,OLD_CITY,NARROW,True,False,MEDIUM,4,generated
Bengaluru,Area_37826,OLD_CITY,WIDE,False,False,LOW,2,generated
Pune,Area_37827,RURAL,NARROW,True,True,LOW,3,generated
Delhi,Area_37828,RURAL,MEDIUM,True,False,HIGH,2,generated
Pune,Area_37829,RURAL,MEDIUM,False,False,MEDIUM,4,generated
Chennai,Area_37830,RURAL,MEDIUM,False,False,MEDIUM,1,generated
Chennai,Area_37831,URBAN,NARROW,False,True,LOW,1,generated
Delhi,Area_37832,URBAN,MEDIUM,False,False,HIGH,1,generated
Pune,Area_37833,URBAN,NARROW,True,False,MEDIUM,4,generated
Hyderabad,Area_37834,RURAL,NARROW,False,False,HIGH,3,generated
Kolkata,Area_37835,OLD_CITY,WIDE,True,False,MEDIUM,1,generated
Pune,Area_37836,OLD_CITY,MEDIUM,False,False,HIGH,1,generated
Mumbai,Area_37837,OLD_CITY,MEDIUM,False,False,HIGH,2,generated
Kolkata,Area_37838,URBAN,MEDIUM,False,True,LOW,3,generated
Kolkata,Area_37839,OLD_CITY,MEDIUM,True,True,MEDIUM,1,generated
Hyderabad,Area_37840,OLD_CITY,NARROW,True,True,MEDIUM,2,generated
Pune,Area_37841,URBAN,WIDE,True,True,LOW,1,generated
Chennai,Area_37842,RURAL,NARROW,False,True,MEDIUM,5,generated
Chennai,Area_37843,OLD_CITY,MEDIUM,True,False,HIGH,3,generated
Hyderabad,Area_37844,URBAN,MEDIUM,False,True,LOW,3,generated
Pune,Area_37845,URBAN,WIDE,False,True,LOW,1,generated
Mumbai,Area_37846,OLD_CITY,MEDIUM,True,False,HIGH,5,generated
Delhi,Area_37847,URBAN,MEDIUM,False,False,HIGH,2,generated
Hyderabad,Area_37848,RURAL,NARROW,True,False,LOW,3,generated
Mumbai,Area_37849,OLD_CITY,MEDIUM,True,False,HIGH,4,generated
Chennai,Area_37850,RURAL,MEDIUM,False,False,MEDIUM,1,generated
Mumbai,Area_37851,RURAL,WIDE,True,False,MEDIUM,5,generated
Hyderabad,Area_37852,OLD_CITY,MEDIUM,True,False,LOW,5,generated
Delhi,Area_37853,URBAN,NARROW,True,False,HIGH,3,generated
Mumbai,Area_37854,RURAL,WIDE,True,True,MEDIUM,2,generated
Pune,Area_37855,URBAN,WIDE,False,False,HIGH,3,generated
Kolkata,Area_37856,OLD_CITY,WIDE,True,False,LOW,3,generated
Bengaluru,Area_37857,OLD_CITY,NARROW,True,False,LOW,2,generated
Pune,Area_37858,RURAL,NARROW,True,False,HIGH,5,generated
Bengaluru,Area_37859,RURAL,MEDIUM,True,False,LOW,5,generated
Kolkata,Area_37860,OLD_CITY,WIDE,True,True,MEDIUM,5,generated
Delhi,Area_37861,URBAN,NARROW,True,True,LOW,1,generated
Bengaluru,Area_37862,OLD_CITY,MEDIUM,True,False,LOW,3,generated
Mumbai,Area_37863,RURAL,NARROW,True,False,MEDIUM,4,generated
Hyderabad,Area_37864,OLD_CITY,MEDIUM,False,False,HIGH,3,generated
Mumbai,Area_37865,OLD_CITY,NARROW,False,True,MEDIUM,3,generated
Pune,Area_37866,OLD_CITY,MEDIUM,True,False,MEDIUM,2,generated
Kolkata,Area_37867,OLD_CITY,MEDIUM,True,False,LOW,3,generated
Delhi,Area_37868,URBAN,MEDIUM,True,True,LOW,4,generated
Pune,Area_37869,URBAN,MEDIUM,False,True,HIGH,1,generated
Kolkata,Area_37870,OLD_CITY,MEDIUM,True,False,MEDIUM,5,generated
Bengaluru,Area_37871,URBAN,WIDE,True,False,LOW,5,generated
Chennai,Area_37872,RURAL,NARROW,False,False,HIGH,5,generated
Mumbai,Area_37873,URBAN,MEDIUM,True,True,LOW,5,generated
Kolkata,Area_37874,RURAL,NARROW,True,True,MEDIUM,4,generated
Delhi,Area_37875,OLD_CITY,MEDIUM,False,True,LOW,4,generated
Kolkata,Area_37876,OLD_CITY,NARROW,False,True,LOW,1,generated
Pune,Area_37877,OLD_CITY,NARROW,False,False,MEDIUM,1,generated
Chennai,Area_37878,RURAL,MEDIUM,True,False,MEDIUM,1,generated
Delhi,Area_37879,URBAN,NARROW,False,True,MEDIUM,1,generated
Hyderabad,Area_37880,OLD_CITY,NARROW,False,False,LOW,4,generated
Mumbai,Area_37881,OLD_CITY,MEDIUM,True,False,MEDIUM,2,generated
Mumbai,Area_37882,RURAL,WIDE,False,False,HIGH,4,generated
Pune,Area_37883,RURAL,NARROW,True,False,MEDIUM,2,generated
Pune,Area_37884,URBAN,WIDE,True,False,MEDIUM,4,generated
Delhi,Area_37885,URBAN,NARROW,False,False,LOW,2,generated
Delhi,Area_37886,RURAL,NARROW,True,True,HIGH,5,generated
Bengaluru,Area_37887,URBAN,WIDE,False,False,HIGH,3,generated
Hyderabad,Area_37888,RURAL,NARROW,True,False,HIGH,5,generated
Mumbai,Area_37889,RURAL,WIDE,False,True,MEDIUM,4,generated
Delhi,Area_37890,URBAN,NARROW,True,False,MEDIUM,2,generated
Hyderabad,Area_37891,OLD_CITY,NARROW,True,True,LOW,4,generated
Mumbai,Area_37892,OLD_CITY,WIDE,False,True,MEDIUM,2,generated
Pune,Area_37893,OLD_CITY,MEDIUM,True,False,LOW,5,generated
Pune,Area_37894,URBAN,NARROW,True,True,MEDIUM,5,generated
Delhi,Area_37895,RURAL,MEDIUM,True,False,HIGH,1,generated
Kolkata,Area_37896,URBAN,WIDE,True,False,LOW,2,generated
Mumbai,Area_37897,OLD_CITY,WIDE,False,False,HIGH,4,generated
Kolkata,Area_37898,RURAL,WIDE,True,False,HIGH,1,generated
Bengaluru,Area_37899,RURAL,WIDE,False,True,MEDIUM,1,generated
Kolkata,Area_37900,RURAL,WIDE,True,False,HIGH,2,generated
Chennai,Area_37901,RURAL,NARROW,True,False,HIGH,5,generated
Chennai,Area_37902,RURAL,NARROW,True,False,MEDIUM,5,generated
Delhi,Area_37903,URBAN,NARROW,False,False,LOW,2,generated
Delhi,Area_37904,RURAL,WIDE,False,False,MEDIUM,2,generated
Pune,Area_37905,URBAN,MEDIUM,True,False,MEDIUM,4,generated
Hyderabad,Area_37906,RURAL,MEDIUM,False,True,LOW,2,generated
Delhi,Area_37907,OLD_CITY,WIDE,True,False,LOW,1,generated
Bengaluru,Area_37908,RURAL,NARROW,True,False,LOW,1,generated
Mumbai,Area_37909,RURAL,WIDE,False,False,LOW,2,generated
Kolkata,Area_37910,URBAN,WIDE,True,True,LOW,1,generated
Hyderabad,Area_37911,RURAL,MEDIUM,False,True,LOW,2,generated
Kolkata,Area_37912,OLD_CITY,WIDE,False,False,LOW,3,generated
Hyderabad,Area_37913,RURAL,WIDE,True,True,LOW,4,generated
Hyderabad,Area_37914,OLD_CITY,NARROW,False,True,MEDIUM,1,generated
Mumbai,Area_37915,RURAL,NARROW,True,True,LOW,1,generated
Hyderabad,Area_37916,RURAL,WIDE,False,True,MEDIUM,3,generated
Delhi,Area_37917,RURAL,NARROW,True,False,HIGH,1,generated
Kolkata,Area_37918,OLD_CITY,NARROW,False,False,HIGH,1,generated
Hyderabad,Area_37919,RURAL,MEDIUM,False,False,MEDIUM,1,generated
Kolkata,Area_37920,OLD_CITY,MEDIUM,True,True,LOW,4,generated
Pune,Area_37921,OLD_CITY,MEDIUM,False,False,LOW,2,generated
Hyderabad,Area_37922,URBAN,NARROW,True,False,MEDIUM,2,generated
Hyderabad,Area_37923,OLD_CITY,MEDIUM,False,False,LOW,4,generated
Pune,Area_37924,RURAL,NARROW,True,False,MEDIUM,3,generated
Hyderabad,Area_37925,OLD_CITY,NARROW,True,True,LOW,5,generated
Bengaluru,Area_37926,URBAN,NARROW,True,False,LOW,5,generated
Mumbai,Area_37927,RURAL,MEDIUM,False,True,LOW,5,generated
Kolkata,Area_37928,OLD_CITY,WIDE,True,False,MEDIUM,2,generated
Delhi,Area_37929,OLD_CITY,NARROW,True,False,HIGH,4,generated
Hyderabad,Area_37930,URBAN,MEDIUM,True,True,LOW,1,generated
Pune,Area_37931,URBAN,WIDE,False,True,MEDIUM,5,generated
Bengaluru,Area_37932,URBAN,NARROW,True,True,MEDIUM,4,generated
Bengaluru,Area_37933,URBAN,NARROW,False,False,HIGH,5,generated
Hyderabad,Area_37934,URBAN,WIDE,True,False,LOW,3,generated
Mumbai,Area_37935,RURAL,WIDE,False,False,LOW,1,generated
Delhi,Area_37936,RURAL,MEDIUM,True,True,LOW,3,generated
Kolkata,Area_37937,RURAL,NARROW,True,True,LOW,4,generated
Mumbai,Area_37938,OLD_CITY,MEDIUM,True,False,HIGH,4,generated
Hyderabad,Area_37939,URBAN,MEDIUM,False,False,MEDIUM,2,generated
Kolkata,Area_37940,OLD_CITY,WIDE,True,False,MEDIUM,2,generated
Pune,Area_37941,OLD_CITY,MEDIUM,True,False,HIGH,2,generated
Pune,Area_37942,OLD_CITY,NARROW,True,False,LOW,1,generated
Kolkata,Area_37943,URBAN,NARROW,True,False,MEDIUM,1,generated
Hyderabad,Area_37944,RURAL,NARROW,True,False,HIGH,4,generated
Mumbai,Area_37945,RURAL,WIDE,True,False,MEDIUM,5,generated
Kolkata,Area_37946,RURAL,MEDIUM,True,False,LOW,1,generated
Mumbai,Area_37947,URBAN,MEDIUM,False,True,MEDIUM,4,generated
Hyderabad,Area_37948,URBAN,NARROW,True,False,LOW,5,generated
Chennai,Area_37949,RURAL,NARROW,True,False,LOW,3,generated
Chennai,Area_37950,URBAN,WIDE,True,False,HIGH,5,generated
Bengaluru,Area_37951,RURAL,MEDIUM,True,True,MEDIUM,5,generated
Mumbai,Area_37952,RURAL,MEDIUM,True,False,MEDIUM,2,generated
Pune,Area_37953,URBAN,WIDE,False,False,MEDIUM,3,generated
Chennai,Area_37954,OLD_CITY,WIDE,True,True,MEDIUM,5,generated
Bengaluru,Area_37955,OLD_CITY,MEDIUM,True,False,MEDIUM,4,generated
Chennai,Area_37956,OLD_CITY,WIDE,True,False,HIGH,4,generated
Bengaluru,Area_37957,URBAN,WIDE,True,False,LOW,1,generated
Pune,Area_37958,RURAL,NARROW,True,False,HIGH,2,generated
Kolkata,Area_37959,URBAN,MEDIUM,True,False,HIGH,4,generated
Hyderabad,Area_37960,URBAN,WIDE,True,False,HIGH,5,generated
Kolkata,Area_37961,URBAN,NARROW,False,True,HIGH,4,generated
Delhi,Area_37962,URBAN,NARROW,True,False,MEDIUM,5,generated
Bengaluru,Area_37963,URBAN,NARROW,False,False,HIGH,1,generated
Mumbai,Area_37964,OLD_CITY,NARROW,False,False,MEDIUM,3,generated
Mumbai,Area_37965,OLD_CITY,WIDE,True,True,HIGH,3,generated
Delhi,Area_37966,RURAL,NARROW,True,True,MEDIUM,1,generated
Bengaluru,Area_37967,URBAN,MEDIUM,False,False,HIGH,4,generated
Mumbai,Area_37968,OLD_CITY,NARROW,True,False,MEDIUM,5,generated
Delhi,Area_37969,URBAN,MEDIUM,False,False,HIGH,1,generated
Mumbai,Area_37970,OLD_CITY,NARROW,True,True,MEDIUM,4,generated
Bengaluru,Area_37971,URBAN,MEDIUM,True,False,HIGH,3,generated
Kolkata,Area_37972,OLD_CITY,NARROW,False,False,HIGH,2,generated
Bengaluru,Area_37973,RURAL,MEDIUM,True,False,LOW,4,generated
Hyderabad,Area_37974,URBAN,MEDIUM,True,True,MEDIUM,3,generated
Chennai,Area_37975,RURAL,NARROW,True,False,HIGH,4,generated
Pune,Area_37976,URBAN,NARROW,True,False,LOW,5,generated
