delivery_event_id,shipment_id,delivery_outcome,failure_reason,human_override_flag,delivery_delay_minutes
EVT040655,SHP040655,Delayed,Customer Unavailable,False,114
EVT040656,SHP040656,Failed,Address Issue,False,56
EVT040657,SHP040657,Delivered,Customer Unavailable,True,177
EVT040658,SHP040658,Delivered,None,False,296
EVT040659,SHP040659,Delivered,Customer Unavailable,False,71
EVT040660,SHP040660,Delivered,Address Issue,False,35
EVT040661,SHP040661,Delivered,None,False,151
EVT040662,SHP040662,Delayed,None,False,282
EVT040663,SHP040663,Delayed,Address Issue,True,36
EVT040664,SHP040664,Delivered,Customer Unavailable,False,65
EVT040665,SHP040665,Delayed,Address Issue,False,287
EVT040666,SHP040666,Delivered,Customer Unavailable,False,155
EVT040667,SHP040667,Delivered,Weather,False,29
EVT040668,SHP040668,Delivered,Address Issue,False,6
EVT040669,SHP040669,Delivered,None,False,127
EVT040670,SHP040670,Delivered,Customer Unavailable,True,174
EVT040671,SHP040671,Delivered,Traffic,True,236
EVT040672,SHP040672,Delivered,None,True,70
EVT040673,SHP040673,Delivered,None,False,294
EVT040674,SHP040674,Delivered,Address Issue,False,99
EVT040675,SHP040675,Delayed,Customer Unavailable,True,8
EVT040676,SHP040676,Delivered,Customer Unavailable,False,194
EVT040677,SHP040677,Delivered,Weather,False,8
EVT040678,SHP040678,Delivered,Address Issue,False,18
EVT040679,SHP040679,Delivered,None,False,250
EVT040680,SHP040680,Delivered,Address Issue,False,280
EVT040681,SHP040681,Delivered,None,False,82
EVT040682,SHP040682,Delayed,None,False,0
EVT040683,SHP040683,Delivered,Customer Unavailable,True,23
EVT040684,SHP040684,Delivered,Weather,False,108
EVT040685,SHP040685,Delivered,None,False,3
EVT040686,SHP040686,Delayed,Traffic,True,248
EVT040687,SHP040687,Delivered,Customer Unavailable,False,33
EVT040688,SHP040688,Delivered,Traffic,False,228
EVT040689,SHP040689,Delivered,Customer Unavailable,False,0
EVT040690,SHP040690,Delivered,None,False,184
EVT040691,SHP040691,Delivered,None,False,113
EVT040692,SHP040692,Delivered,Customer Unavailable,False,37
EVT040693,SHP040693,Delivered,Customer Unavailable,False,210
EVT040694,SHP040694,Delivered,Address Issue,False,143
EVT040695,SHP040695,Delivered,Customer Unavailable,False,90
EVT040696,SHP040696,Delivered,Weather,False,230
EVT040697,SHP040697,Delayed,Weather,False,156
EVT040698,SHP040698,Delivered,None,True,62
EVT040699,SHP040699,Delivered,Address Issue,False,69
EVT040700,SHP040700,Delayed,Traffic,False,224
EVT040701,SHP040701,Delivered,Weather,False,225
EVT040702,SHP040702,Delivered,Customer Unavailable,False,203
EVT040703,SHP040703,Delivered,None,False,100
EVT040704,SHP040704,Delivered,Weather,False,149
EVT040705,SHP040705,Delivered,Traffic,False,231
EVT040706,SHP040706,Delivered,Customer Unavailable,False,35
EVT040707,SHP040707,Delivered,Weather,False,201
EVT040708,SHP040708,Delivered,Traffic,True,145
EVT040709,SHP040709,Failed,Address Issue,False,108
EVT040710,SHP040710,Delivered,None,True,97
EVT040711,SHP040711,Delivered,Customer Unavailable,True,165
EVT040712,SHP040712,Delivered,Customer Unavailable,False,263
EVT040713,SHP040713,Delivered,Weather,True,216
EVT040714,SHP040714,Delivered,Weather,False,120
EVT040715,SHP040715,Delivered,Customer Unavailable,False,118
EVT040716,SHP040716,Delivered,None,True,216
EVT040717,SHP040717,Delivered,Weather,False,69
EVT040718,SHP040718,Failed,None,False,114
EVT040719,SHP040719,Delivered,Address Issue,True,197
EVT040720,SHP040720,Delivered,None,False,196
EVT040721,SHP040721,Failed,Customer Unavailable,False,132
EVT040722,SHP040722,Delayed,Address Issue,True,177
EVT040723,SHP040723,Delivered,Weather,False,196
EVT040724,SHP040724,Delivered,None,True,284
EVT040725,SHP040725,Delivered,Customer Unavailable,False,280
EVT040726,SHP040726,Delivered,Customer Unavailable,False,234
EVT040727,SHP040727,Delivered,None,True,141
EVT040728,SHP040728,Delivered,None,False,96
EVT040729,SHP040729,Delivered,Customer Unavailable,True,21
EVT040730,SHP040730,Delivered,Weather,False,270
EVT040731,SHP040731,Delayed,Weather,False,264
EVT040732,SHP040732,Delivered,None,False,100
EVT040733,SHP040733,Delivered,Customer Unavailable,False,135
EVT040734,SHP040734,Delivered,None,False,266
EVT040735,SHP040735,Delivered,Customer Unavailable,False,136
EVT040736,SHP040736,Delayed,Address Issue,False,87
EVT040737,SHP040737,Delivered,None,False,26
EVT040738,SHP040738,Delivered,Weather,False,249
EVT040739,SHP040739,Delayed,Customer Unavailable,False,143
EVT040740,SHP040740,Delivered,None,False,187
EVT040741,SHP040741,Delivered,None,False,141
EVT040742,SHP040742,Delayed,Address Issue,False,28
EVT040743,SHP040743,Delivered,None,False,126
EVT040744,SHP040744,Delivered,Address Issue,False,64
EVT040745,SHP040745,Delivered,Customer Unavailable,False,293
EVT040746,SHP040746,Delivered,Customer Unavailable,False,231
EVT040747,SHP040747,Delivered,Customer Unavailable,False,135
EVT040748,SHP040748,Delivered,None,False,154
EVT040749,SHP040749,Delivered,None,False,116
EVT040750,SHP040750,Delivered,None,False,25
EVT040751,SHP040751,Delivered,Address Issue,False,214
EVT040752,SHP040752,Failed,Traffic,False,265
EVT040753,SHP040753,Delayed,Address Issue,False,118
EVT040754,SHP040754,Delivered,Customer Unavailable,False,42
EVT040755,SHP040755,Delivered,None,False,241
EVT040756,SHP040756,Delivered,Weather,False,164
EVT040757,SHP040757,Delivered,Address Issue,False,46
EVT040758,SHP040758,Delayed,Customer Unavailable,False,0
EVT040759,SHP040759,Delivered,Weather,True,77
EVT040760,SHP040760,Delayed,Address Issue,False,70
EVT040761,SHP040761,Delivered,Traffic,False,180
EVT040762,SHP040762,Delivered,Address Issue,False,226
EVT040763,SHP040763,Delivered,None,False,5
EVT040764,SHP040764,Delivered,Weather,True,170
EVT040765,SHP040765,Failed,Weather,False,179
EVT040766,SHP040766,Delayed,Customer Unavailable,False,87
EVT040767,SHP040767,Delivered,Weather,False,189
EVT040768,SHP040768,Delivered,Customer Unavailable,False,239
EVT040769,SHP040769,Delivered,Address Issue,False,87
EVT040770,SHP040770,Delayed,Address Issue,True,144
EVT040771,SHP040771,Delivered,None,True,141
EVT040772,SHP040772,Delivered,None,False,261
EVT040773,SHP040773,Delivered,None,False,60
EVT040774,SHP040774,Delivered,Address Issue,False,84
EVT040775,SHP040775,Delivered,Customer Unavailable,False,284
EVT040776,SHP040776,Delivered,Customer Unavailable,False,161
EVT040777,SHP040777,Delivered,Weather,False,272
EVT040778,SHP040778,Delivered,Customer Unavailable,False,269
EVT040779,SHP040779,Delivered,Weather,False,156
EVT040780,SHP040780,Delivered,None,False,263
EVT040781,SHP040781,Delivered,Traffic,False,191
EVT040782,SHP040782,Delivered,Customer Unavailable,False,286
EVT040783,SHP040783,Delivered,Customer Unavailable,False,176
EVT040784,SHP040784,Delivered,None,False,55
EVT040785,SHP040785,Delivered,Customer Unavailable,False,246
EVT040786,SHP040786,Delivered,None,False,52
EVT040787,SHP040787,Delayed,None,False,105
EVT040788,SHP040788,Failed,Address Issue,False,135
EVT040789,SHP040789,Delayed,Customer Unavailable,True,74
EVT040790,SHP040790,Delivered,None,True,190
EVT040791,SHP040791,Delivered,Traffic,True,128
EVT040792,SHP040792,Delivered,None,False,113
EVT040793,SHP040793,Delivered,Weather,False,39
EVT040794,SHP040794,Delayed,Address Issue,True,126
EVT040795,SHP040795,Delayed,Traffic,False,89
EVT040796,SHP040796,Delivered,Customer Unavailable,False,134
EVT040797,SHP040797,Delivered,Address Issue,False,12
EVT040798,SHP040798,Delivered,Weather,False,69
EVT040799,SHP040799,Delivered,Address Issue,False,140
EVT040800,SHP040800,Delivered,None,False,111
EVT040801,SHP040801,Delivered,None,True,288
EVT040802,SHP040802,Delivered,Customer Unavailable,False,108
EVT040803,SHP040803,Failed,Traffic,False,114
EVT040804,SHP040804,Delivered,Customer Unavailable,True,285
EVT040805,SHP040805,Delivered,Weather,False,275
EVT040806,SHP040806,Failed,Weather,False,93
EVT040807,SHP040807,Delivered,Weather,False,37
EVT040808,SHP040808,Delivered,Weather,False,80
EVT040809,SHP040809,Failed,Address Issue,True,145
EVT040810,SHP040810,Delivered,Address Issue,False,224
EVT040811,SHP040811,Delayed,Address Issue,False,111
EVT040812,SHP040812,Delivered,Customer Unavailable,True,26
EVT040813,SHP040813,Delivered,Weather,False,227
EVT040814,SHP040814,Delivered,Address Issue,True,292
EVT040815,SHP040815,Delivered,Weather,False,159
EVT040816,SHP040816,Delivered,Customer Unavailable,False,69
EVT040817,SHP040817,Delivered,Weather,False,84
EVT040818,SHP040818,Delivered,Customer Unavailable,False,188
EVT040819,SHP040819,Delivered,None,False,140
EVT040820,SHP040820,Delivered,Customer Unavailable,False,248
EVT040821,SHP040821,Delivered,None,True,133
EVT040822,SHP040822,Delivered,None,False,174
EVT040823,SHP040823,Delivered,Customer Unavailable,True,42
EVT040824,SHP040824,Delivered,Address Issue,False,234
EVT040825,SHP040825,Delivered,Weather,True,260
EVT040826,SHP040826,Delivered,Weather,False,12
EVT040827,SHP040827,Delivered,None,True,164
EVT040828,SHP040828,Delivered,Customer Unavailable,True,44
EVT040829,SHP040829,Delivered,Address Issue,True,152
EVT040830,SHP040830,Delivered,Address Issue,False,187
EVT040831,SHP040831,Delivered,Address Issue,False,114
EVT040832,SHP040832,Delivered,None,False,3
EVT040833,SHP040833,Delivered,Address Issue,False,202
EVT040834,SHP040834,Delivered,Customer Unavailable,False,210
EVT040835,SHP040835,Failed,Weather,True,50
EVT040836,SHP040836,Delivered,None,False,104
EVT040837,SHP040837,Delivered,Weather,False,5
EVT040838,SHP040838,Failed,Address Issue,True,160
EVT040839,SHP040839,Delivered,Weather,False,116
EVT040840,SHP040840,Delivered,Customer Unavailable,False,39
EVT040841,SHP040841,Delivered,Weather,False,0
EVT040842,SHP040842,Delivered,Address Issue,False,255
EVT040843,SHP040843,Delivered,Address Issue,True,9
EVT040844,SHP040844,Delivered,None,True,205
EVT040845,SHP040845,Delivered,Address Issue,True,180
EVT040846,SHP040846,Delivered,Customer Unavailable,False,209
EVT040847,SHP040847,Delivered,None,False,159
EVT040848,SHP040848,Delivered,Weather,True,133
EVT040849,SHP040849,Delayed,Customer Unavailable,False,212
EVT040850,SHP040850,Delayed,None,False,227
EVT040851,SHP040851,Delivered,None,False,265
EVT040852,SHP040852,Failed,None,True,92
EVT040853,SHP040853,Delivered,None,False,64
EVT040854,SHP040854,Failed,Weather,False,31
EVT040855,SHP040855,Delivered,Customer Unavailable,False,177
EVT040856,SHP040856,Delivered,None,False,166
EVT040857,SHP040857,Delivered,Customer Unavailable,False,249
EVT040858,SHP040858,Delivered,Address Issue,False,60
EVT040859,SHP040859,Delivered,Traffic,False,2
EVT040860,SHP040860,Delivered,Customer Unavailable,False,82
EVT040861,SHP040861,Delivered,Address Issue,False,236
EVT040862,SHP040862,Delivered,Traffic,False,216
EVT040863,SHP040863,Delivered,None,False,58
EVT040864,SHP040864,Delivered,Customer Unavailable,False,245
EVT040865,SHP040865,Delivered,Customer Unavailable,False,157
EVT040866,SHP040866,Delivered,Address Issue,False,203
EVT040867,SHP040867,Delivered,None,False,55
EVT040868,SHP040868,Delayed,Weather,False,212
EVT040869,SHP040869,Delivered,Customer Unavailable,False,238
EVT040870,SHP040870,Delivered,Address Issue,False,186
EVT040871,SHP040871,Delivered,Weather,False,143
EVT040872,SHP040872,Delivered,None,False,241
EVT040873,SHP040873,Delivered,None,False,79
EVT040874,SHP040874,Delivered,Address Issue,False,260
EVT040875,SHP040875,Delivered,Weather,False,82
EVT040876,SHP040876,Delivered,Customer Unavailable,False,186
EVT040877,SHP040877,Delayed,Address Issue,False,18
EVT040878,SHP040878,Delivered,Weather,False,90
EVT040879,SHP040879,Delivered,None,False,39
EVT040880,SHP040880,Delivered,Customer Unavailable,False,19
EVT040881,SHP040881,Delivered,Customer Unavailable,True,26
EVT040882,SHP040882,Delivered,Address Issue,False,11
EVT040883,SHP040883,Delivered,Traffic,False,238
EVT040884,SHP040884,Delivered,None,False,132
EVT040885,SHP040885,Delivered,Weather,False,103
EVT040886,SHP040886,Failed,Customer Unavailable,False,235
EVT040887,SHP040887,Delivered,None,False,170
EVT040888,SHP040888,Delivered,Weather,False,245
EVT040889,SHP040889,Delivered,Customer Unavailable,False,25
EVT040890,SHP040890,Delivered,Customer Unavailable,False,276
EVT040891,SHP040891,Delivered,Weather,False,206
EVT040892,SHP040892,Delayed,Address Issue,True,159
EVT040893,SHP040893,Delivered,Weather,False,50
EVT040894,SHP040894,Delivered,None,False,29
EVT040895,SHP040895,Delivered,Address Issue,False,98
EVT040896,SHP040896,Delivered,Address Issue,False,289
EVT040897,SHP040897,Delivered,None,False,257
EVT040898,SHP040898,Delivered,None,False,296
EVT040899,SHP040899,Delayed,None,False,229
EVT040900,SHP040900,Delivered,None,False,288
EVT040901,SHP040901,Failed,Customer Unavailable,False,248
EVT040902,SHP040902,Delivered,None,False,134
EVT040903,SHP040903,Delayed,Address Issue,False,11
EVT040904,SHP040904,Delivered,Customer Unavailable,False,279
EVT040905,SHP040905,Delayed,None,False,150
EVT040906,SHP040906,Delivered,None,False,42
EVT040907,SHP040907,Failed,Address Issue,False,243
EVT040908,SHP040908,Delivered,Customer Unavailable,False,255
EVT040909,SHP040909,Delivered,Address Issue,True,165
EVT040910,SHP040910,Delivered,Customer Unavailable,False,137
EVT040911,SHP040911,Delivered,Address Issue,False,257
EVT040912,SHP040912,Delivered,Customer Unavailable,False,9
EVT040913,SHP040913,Delivered,None,False,160
EVT040914,SHP040914,Delivered,Customer Unavailable,True,75
EVT040915,SHP040915,Delivered,Customer Unavailable,False,106
EVT040916,SHP040916,Delivered,Address Issue,False,34
EVT040917,SHP040917,Failed,Address Issue,False,34
EVT040918,SHP040918,Delivered,Customer Unavailable,False,177
EVT040919,SHP040919,Failed,None,False,10
EVT040920,SHP040920,Delivered,Customer Unavailable,False,166
EVT040921,SHP040921,Delivered,Address Issue,False,119
EVT040922,SHP040922,Delayed,None,False,197
EVT040923,SHP040923,Delivered,None,False,35
EVT040924,SHP040924,Delayed,None,False,96
EVT040925,SHP040925,Delivered,Traffic,False,14
EVT040926,SHP040926,Delivered,Address Issue,False,174
EVT040927,SHP040927,Delivered,None,False,211
EVT040928,SHP040928,Delayed,None,False,149
EVT040929,SHP040929,Failed,None,False,161
EVT040930,SHP040930,Delivered,Customer Unavailable,False,116
EVT040931,SHP040931,Delivered,Customer Unavailable,False,196
EVT040932,SHP040932,Delivered,None,False,130
EVT040933,SHP040933,Delivered,None,False,196
EVT040934,SHP040934,Delivered,Customer Unavailable,False,181
EVT040935,SHP040935,Delivered,None,False,9
EVT040936,SHP040936,Delivered,Customer Unavailable,False,36
EVT040937,SHP040937,Delivered,Weather,False,244
EVT040938,SHP040938,Delivered,None,False,118
EVT040939,SHP040939,Delivered,None,False,119
EVT040940,SHP040940,Delivered,None,False,270
EVT040941,SHP040941,Delivered,Address Issue,False,263
EVT040942,SHP040942,Delayed,None,False,71
EVT040943,SHP040943,Delayed,Customer Unavailable,False,153
EVT040944,SHP040944,Delivered,Traffic,False,31
EVT040945,SHP040945,Delivered,None,True,66
EVT040946,SHP040946,Delivered,Weather,False,120
EVT040947,SHP040947,Delivered,Customer Unavailable,True,1
EVT040948,SHP040948,Delivered,Customer Unavailable,False,166
EVT040949,SHP040949,Delivered,None,False,220
EVT040950,SHP040950,Delivered,Address Issue,False,212
EVT040951,SHP040951,Delivered,Weather,False,270
EVT040952,SHP040952,Delivered,Address Issue,False,107
EVT040953,SHP040953,Delivered,Address Issue,False,167
EVT040954,SHP040954,Delivered,Address Issue,False,242
EVT040955,SHP040955,Delayed,Weather,False,43
EVT040956,SHP040956,Delivered,None,False,283
EVT040957,SHP040957,Delivered,None,False,198
EVT040958,SHP040958,Delivered,Address Issue,False,163
EVT040959,SHP040959,Delivered,Customer Unavailable,False,156
EVT040960,SHP040960,Delivered,Customer Unavailable,True,248
EVT040961,SHP040961,Delivered,Weather,False,116
EVT040962,SHP040962,Delivered,Customer Unavailable,False,168
EVT040963,SHP040963,Delivered,None,False,90
EVT040964,SHP040964,Delivered,Weather,False,236
EVT040965,SHP040965,Delivered,None,False,227
EVT040966,SHP040966,Delivered,None,True,109
EVT040967,SHP040967,Delivered,None,False,36
EVT040968,SHP040968,Delivered,Customer Unavailable,False,149
EVT040969,SHP040969,Delivered,Weather,False,89
EVT040970,SHP040970,Delivered,Customer Unavailable,False,148
EVT040971,SHP040971,Failed,None,False,252
EVT040972,SHP040972,Delivered,None,False,199
EVT040973,SHP040973,Delivered,Weather,False,115
EVT040974,SHP040974,Delivered,None,False,180
EVT040975,SHP040975,Delivered,Weather,False,116
EVT040976,SHP040976,Delayed,Customer Unavailable,True,146
EVT040977,SHP040977,Delivered,Address Issue,False,274
EVT040978,SHP040978,Delayed,Traffic,False,296
EVT040979,SHP040979,Delivered,Customer Unavailable,True,5
EVT040980,SHP040980,Delivered,Traffic,False,79
EVT040981,SHP040981,Delivered,Traffic,False,272
EVT040982,SHP040982,Delayed,Customer Unavailable,False,267
EVT040983,SHP040983,Delivered,Customer Unavailable,False,92
EVT040984,SHP040984,Delivered,Customer Unavailable,False,76
EVT040985,SHP040985,Delivered,Customer Unavailable,False,121
EVT040986,SHP040986,Failed,Address Issue,False,4
EVT040987,SHP040987,Delayed,Traffic,False,69
EVT040988,SHP040988,Delivered,Customer Unavailable,False,199
EVT040989,SHP040989,Failed,Address Issue,False,191
EVT040990,SHP040990,Delivered,None,False,60
EVT040991,SHP040991,Delivered,Address Issue,False,26
EVT040992,SHP040992,Delivered,None,False,254
EVT040993,SHP040993,Delivered,None,False,96
EVT040994,SHP040994,Delivered,Customer Unavailable,False,1
EVT040995,SHP040995,Delivered,Customer Unavailable,False,39
EVT040996,SHP040996,Delivered,Weather,True,184
EVT040997,SHP040997,Delayed,Weather,True,17
EVT040998,SHP040998,Failed,None,True,180
EVT040999,SHP040999,Delivered,Customer Unavailable,False,174
EVT041000,SHP041000,Delivered,None,True,213
EVT041001,SHP041001,Delayed,Traffic,False,101
EVT041002,SHP041002,Failed,Traffic,True,0
EVT041003,SHP041003,Delivered,Traffic,False,243
EVT041004,SHP041004,Delivered,Address Issue,True,141
EVT041005,SHP041005,Delivered,Customer Unavailable,False,163
EVT041006,SHP041006,Failed,None,False,117
EVT041007,SHP041007,Failed,Traffic,False,227
EVT041008,SHP041008,Delivered,None,True,89
EVT041009,SHP041009,Delivered,None,False,194
