weather_event_id,city,rainfall_mm,weather_severity,weather_impact_factor
WTH049039,Pune,1.52,Low,55
WTH049040,Mumbai,2.13,Low,33
WTH049041,Bangalore,3.43,Low,18
WTH049042,Hyderabad,1.57,Low,28
WTH049043,Chennai,22.12,Low,34
WTH049044,Ahmedabad,5.76,Low,5
WTH049045,Kolkata,1.71,Low,58
WTH049046,Mumbai,0.03,Low,25
WTH049047,Mumbai,2.91,Medium,40
WTH049048,Ahmedabad,0.11,Low,12
WTH049049,Hyderabad,0.55,Medium,7
WTH049050,Bangalore,3.28,Low,57
WTH049051,Bangalore,0.59,Low,12
WTH049052,Hyderabad,0.62,Low,49
WTH049053,Mumbai,3.74,Medium,30
WTH049054,Pune,0.79,Medium,8
WTH049055,Chennai,1.65,Low,43
WTH049056,Pune,4.75,Low,55
WTH049057,Delhi,11.29,Medium,28
WTH049058,Bangalore,0.77,High,96
WTH049059,Ahmedabad,0.93,Low,50
WTH049060,Delhi,6.33,Low,12
WTH049061,Ahmedabad,3.62,Low,20
WTH049062,Ahmedabad,8.09,Low,49
WTH049063,Hyderabad,2.69,Low,30
WTH049064,Chennai,0.62,Medium,59
WTH049065,Bangalore,4.03,Low,57
WTH049066,Chennai,0.58,Low,5
WTH049067,Ahmedabad,2.87,Low,34
WTH049068,Bangalore,1.66,Low,59
WTH049069,Hyderabad,6.98,Low,44
WTH049070,Pune,4.69,Low,25
WTH049071,Mumbai,2.08,Low,44
WTH049072,Hyderabad,0.34,Low,26
WTH049073,Ahmedabad,2.1,Medium,31
WTH049074,Chennai,0.3,Low,15
WTH049075,Hyderabad,0.01,Low,37
WTH049076,Delhi,0.07,Low,59
WTH049077,Delhi,0.54,Low,7
WTH049078,Mumbai,1.64,Medium,27
WTH049079,Kolkata,1.42,Low,47
WTH049080,Pune,1.21,Low,33
WTH049081,Pune,5.56,High,83
WTH049082,Bangalore,0.77,Low,22
WTH049083,Pune,0.41,Low,38
WTH049084,Kolkata,2.72,Low,33
WTH049085,Ahmedabad,2.4,Medium,36
WTH049086,Mumbai,2.64,Low,51
WTH049087,Chennai,2.71,Medium,35
WTH049088,Hyderabad,11.22,Low,39
WTH049089,Kolkata,0.93,Low,58
WTH049090,Pune,1.29,Low,15
WTH049091,Kolkata,0.47,Low,21
WTH049092,Hyderabad,0.95,Low,19
WTH049093,Kolkata,0.1,Medium,54
WTH049094,Pune,3.77,Low,24
WTH049095,Hyderabad,5.77,Low,46
WTH049096,Mumbai,11.65,Low,47
WTH049097,Hyderabad,1.7,High,93
WTH049098,Delhi,2.06,Medium,39
WTH049099,Chennai,5.57,Low,8
WTH049100,Bangalore,10.37,High,95
WTH049101,Ahmedabad,1.09,Low,41
WTH049102,Ahmedabad,0.67,Low,42
WTH049103,Delhi,4.2,Low,24
WTH049104,Delhi,2.69,Medium,39
WTH049105,Ahmedabad,6.92,Low,17
WTH049106,Bangalore,3.45,Low,53
WTH049107,Mumbai,5.68,Low,57
WTH049108,Chennai,0.62,Medium,33
WTH049109,Pune,10.2,Low,23
WTH049110,Pune,8.27,Low,13
WTH049111,Chennai,1.84,Low,20
WTH049112,Ahmedabad,3.49,Low,16
WTH049113,Mumbai,0.21,Low,37
WTH049114,Mumbai,1.19,Low,10
WTH049115,Pune,5.2,Medium,8
WTH049116,Chennai,1.4,Low,48
WTH049117,Mumbai,2.05,Medium,41
WTH049118,Kolkata,0.49,High,69
WTH049119,Mumbai,5.21,Low,7
WTH049120,Bangalore,1.87,Medium,22
WTH049121,Bangalore,3.59,Medium,53
WTH049122,Hyderabad,1.2,Low,55
WTH049123,Pune,0.53,Low,24
WTH049124,Hyderabad,2.39,Medium,40
WTH049125,Delhi,2.73,Low,41
WTH049126,Ahmedabad,3.63,Low,32
WTH049127,Chennai,2.07,Low,51
WTH049128,Kolkata,1.61,Low,38
WTH049129,Hyderabad,1.28,Medium,56
WTH049130,Kolkata,13.21,Low,16
WTH049131,Mumbai,1.48,Low,47
WTH049132,Bangalore,5.04,Low,53
WTH049133,Delhi,2.75,Medium,56
WTH049134,Kolkata,2.13,Low,59
WTH049135,Kolkata,5.56,Medium,7
WTH049136,Bangalore,1.29,Low,26
WTH049137,Pune,0.11,Low,43
WTH049138,Chennai,8.29,Medium,21
WTH049139,Bangalore,4.89,Low,11
WTH049140,Mumbai,1.02,Low,39
WTH049141,Kolkata,2.17,Low,31
WTH049142,Delhi,5.69,Low,43
WTH049143,Chennai,4.42,Medium,45
WTH049144,Chennai,2.55,Low,16
WTH049145,Hyderabad,3.84,Low,57
WTH049146,Ahmedabad,0.93,Low,34
WTH049147,Hyderabad,4.59,Low,51
WTH049148,Mumbai,0.33,Low,35
WTH049149,Delhi,2.19,Low,12
WTH049150,Hyderabad,0.05,Low,48
WTH049151,Chennai,0.24,Low,23
WTH049152,Kolkata,6.47,Low,29
WTH049153,Delhi,1.23,High,80
WTH049154,Ahmedabad,2.35,Low,7
WTH049155,Pune,7.98,Medium,9
WTH049156,Mumbai,3.2,Low,19
WTH049157,Chennai,0.81,Low,19
WTH049158,Hyderabad,0.19,Medium,53
WTH049159,Ahmedabad,2.64,High,72
WTH049160,Chennai,1.39,Medium,20
WTH049161,Bangalore,0.33,Low,50
WTH049162,Kolkata,11.34,Low,7
WTH049163,Delhi,0.27,Low,24
WTH049164,Chennai,3.11,Medium,20
WTH049165,Bangalore,0.48,Low,43
WTH049166,Ahmedabad,11.88,Medium,6
WTH049167,Hyderabad,0.54,Medium,43
WTH049168,Bangalore,1.48,Medium,30
WTH049169,Pune,0.3,Medium,26
WTH049170,Ahmedabad,2.51,Medium,57
WTH049171,Mumbai,0.92,Low,44
WTH049172,Kolkata,1.82,Medium,29
WTH049173,Kolkata,2.18,Low,50
WTH049174,Bangalore,7.32,Low,55
WTH049175,Chennai,1.66,Low,10
WTH049176,Pune,0.26,Low,53
WTH049177,Hyderabad,5.85,Low,9
WTH049178,Kolkata,2.02,Low,57
WTH049179,Bangalore,9.02,High,92
WTH049180,Bangalore,2.14,Medium,42
WTH049181,Bangalore,0.69,Medium,55
WTH049182,Pune,2.22,Low,49
WTH049183,Hyderabad,0.33,Low,26
WTH049184,Chennai,1.16,Medium,32
WTH049185,Ahmedabad,3.62,Low,42
WTH049186,Ahmedabad,0.68,Low,52
WTH049187,Pune,2.02,Low,34
WTH049188,Chennai,0.96,Medium,25
WTH049189,Kolkata,4.16,Low,19
WTH049190,Bangalore,0.11,Low,30
WTH049191,Mumbai,2.42,Low,55
WTH049192,Kolkata,0.28,High,63
WTH049193,Bangalore,0.45,Low,49
WTH049194,Pune,3.61,Low,33
WTH049195,Mumbai,2.73,Low,52
WTH049196,Kolkata,3.48,Low,24
WTH049197,Hyderabad,0.85,High,72
WTH049198,Kolkata,0.61,Low,18
WTH049199,Bangalore,0.3,Low,26
WTH049200,Hyderabad,0.24,Low,24
WTH049201,Kolkata,5.54,Medium,16
WTH049202,Pune,1.54,Medium,12
WTH049203,Kolkata,3.3,Low,20
WTH049204,Hyderabad,2.14,Low,34
WTH049205,Pune,0.91,Low,17
WTH049206,Pune,5.46,Low,5
WTH049207,Kolkata,4.05,Low,46
WTH049208,Pune,1.41,Low,38
WTH049209,Chennai,4.32,Low,59
WTH049210,Hyderabad,3.1,Low,26
WTH049211,Kolkata,3.15,Low,19
WTH049212,Delhi,1.63,High,85
WTH049213,Chennai,4.0,Low,26
WTH049214,Hyderabad,3.38,Low,37
WTH049215,Chennai,3.04,High,80
WTH049216,Pune,0.08,Low,32
WTH049217,Ahmedabad,0.9,Low,21
WTH049218,Mumbai,5.13,Medium,51
WTH049219,Delhi,1.37,Low,23
WTH049220,Ahmedabad,0.18,Low,51
WTH049221,Bangalore,1.28,Low,30
WTH049222,Kolkata,3.82,Low,22
WTH049223,Hyderabad,0.86,Medium,18
WTH049224,Chennai,5.64,Low,50
WTH049225,Kolkata,5.1,Low,18
WTH049226,Hyderabad,2.16,Low,57
WTH049227,Hyderabad,1.64,Low,7
WTH049228,Delhi,3.07,Medium,29
WTH049229,Bangalore,2.34,Medium,23
WTH049230,Pune,3.38,Low,38
WTH049231,Delhi,1.5,High,76
WTH049232,Delhi,1.37,Low,30
WTH049233,Bangalore,2.82,Low,32
WTH049234,Pune,2.23,Medium,49
WTH049235,Ahmedabad,0.71,Low,17
WTH049236,Delhi,2.64,High,93
WTH049237,Delhi,0.63,Low,51
WTH049238,Pune,4.91,Medium,47
WTH049239,Ahmedabad,4.88,Medium,10
WTH049240,Mumbai,4.08,Low,12
WTH049241,Pune,1.28,Low,19
WTH049242,Hyderabad,2.61,Medium,58
WTH049243,Mumbai,1.65,High,99
WTH049244,Hyderabad,0.75,Low,33
WTH049245,Mumbai,2.79,Low,8
WTH049246,Pune,3.83,Low,9
WTH049247,Mumbai,0.85,Low,28
WTH049248,Delhi,1.28,Low,22
WTH049249,Mumbai,8.93,High,66
WTH049250,Hyderabad,2.13,Low,42
WTH049251,Kolkata,0.97,Low,51
WTH049252,Chennai,1.14,Low,53
WTH049253,Chennai,6.96,Low,20
WTH049254,Kolkata,2.11,Low,6
WTH049255,Kolkata,3.72,High,80
WTH049256,Kolkata,0.21,Medium,42
WTH049257,Bangalore,3.61,Medium,54
WTH049258,Ahmedabad,15.14,Low,10
WTH049259,Delhi,1.54,Low,11
WTH049260,Delhi,0.4,Low,57
WTH049261,Chennai,0.45,Low,20
WTH049262,Delhi,3.11,Low,23
WTH049263,Kolkata,1.19,Low,52
WTH049264,Ahmedabad,1.08,Low,25
WTH049265,Delhi,10.85,Medium,59
WTH049266,Mumbai,1.82,Low,26
WTH049267,Mumbai,3.26,Low,6
WTH049268,Chennai,8.52,Low,7
WTH049269,Chennai,3.73,Low,54
WTH049270,Hyderabad,0.32,Medium,32
WTH049271,Delhi,10.48,Low,27
WTH049272,Bangalore,4.24,Low,9
WTH049273,Ahmedabad,3.07,Low,29
WTH049274,Kolkata,7.59,Low,30
WTH049275,Mumbai,4.28,Low,17
WTH049276,Pune,0.91,Low,56
WTH049277,Kolkata,1.26,High,63
WTH049278,Delhi,3.11,Low,16
WTH049279,Delhi,0.12,Low,17
WTH049280,Pune,3.35,Low,54
WTH049281,Chennai,0.05,Low,54
WTH049282,Bangalore,0.67,Low,46
WTH049283,Chennai,4.1,Medium,39
WTH049284,Chennai,7.22,Low,32
WTH049285,Hyderabad,3.91,Medium,7
WTH049286,Kolkata,2.63,Low,57
WTH049287,Chennai,1.41,Low,52
WTH049288,Mumbai,4.92,Low,24
WTH049289,Bangalore,1.39,Low,37
WTH049290,Pune,11.51,Low,17
WTH049291,Ahmedabad,2.91,Low,32
WTH049292,Hyderabad,2.57,Low,36
WTH049293,Chennai,1.05,Low,30
WTH049294,Chennai,8.96,Low,16
WTH049295,Ahmedabad,4.16,Medium,38
WTH049296,Ahmedabad,1.73,Low,28
WTH049297,Mumbai,4.26,Low,46
WTH049298,Bangalore,0.08,Low,26
WTH049299,Bangalore,13.6,Low,30
WTH049300,Mumbai,2.07,Low,49
WTH049301,Mumbai,4.94,High,89
WTH049302,Bangalore,0.25,Medium,17
WTH049303,Bangalore,1.96,Low,29
WTH049304,Kolkata,0.07,High,89
WTH049305,Ahmedabad,3.11,Low,21
WTH049306,Delhi,0.31,Low,46
WTH049307,Hyderabad,3.5,Low,58
WTH049308,Ahmedabad,0.1,Medium,36
WTH049309,Kolkata,9.65,Low,29
WTH049310,Hyderabad,4.9,Medium,33
WTH049311,Ahmedabad,0.13,High,86
WTH049312,Kolkata,0.25,Low,16
WTH049313,Mumbai,1.14,Low,16
WTH049314,Bangalore,9.69,Low,40
WTH049315,Bangalore,5.44,Medium,29
WTH049316,Delhi,0.34,High,96
WTH049317,Hyderabad,0.54,Low,57
WTH049318,Ahmedabad,1.01,Low,59
WTH049319,Pune,1.19,Low,7
WTH049320,Mumbai,8.17,Low,18
WTH049321,Chennai,3.11,Low,20
WTH049322,Chennai,0.88,Low,42
WTH049323,Pune,0.3,Low,30
WTH049324,Bangalore,1.65,Low,44
WTH049325,Pune,21.19,Medium,36
WTH049326,Delhi,0.59,Medium,39
WTH049327,Mumbai,4.0,High,64
WTH049328,Mumbai,5.32,Low,29
WTH049329,Ahmedabad,6.47,Low,16
WTH049330,Chennai,3.09,Medium,21
WTH049331,Delhi,3.5,Low,44
WTH049332,Delhi,5.96,Low,50
WTH049333,Chennai,3.06,Low,52
WTH049334,Pune,7.76,Low,47
WTH049335,Hyderabad,3.24,High,79
WTH049336,Mumbai,2.62,Low,42
WTH049337,Kolkata,3.27,Low,47
WTH049338,Bangalore,4.86,Low,23
WTH049339,Chennai,5.99,Medium,51
WTH049340,Mumbai,1.86,Low,32
WTH049341,Kolkata,0.01,Low,22
WTH049342,Delhi,3.58,Low,14
WTH049343,Delhi,5.13,High,99
WTH049344,Bangalore,0.52,Low,21
WTH049345,Ahmedabad,3.52,Low,58
WTH049346,Chennai,6.71,Low,12
WTH049347,Pune,2.42,Low,54
WTH049348,Chennai,1.46,Low,12
WTH049349,Hyderabad,2.64,Low,32
WTH049350,Mumbai,8.01,Low,51
WTH049351,Pune,0.23,Low,37
WTH049352,Mumbai,2.7,Medium,10
WTH049353,Delhi,1.83,Medium,17
WTH049354,Kolkata,0.89,Low,54
WTH049355,Delhi,4.69,Low,31
WTH049356,Hyderabad,0.64,Low,46
WTH049357,Bangalore,1.9,Medium,12
WTH049358,Delhi,0.39,Medium,46
WTH049359,Hyderabad,3.03,Low,7
WTH049360,Ahmedabad,0.47,Medium,25
WTH049361,Ahmedabad,1.37,High,78
WTH049362,Bangalore,0.24,Low,59
WTH049363,Chennai,2.16,Low,17
WTH049364,Pune,0.65,Medium,58
WTH049365,Hyderabad,5.11,Low,58
WTH049366,Mumbai,4.94,Low,17
WTH049367,Pune,7.9,Low,55
WTH049368,Mumbai,5.92,Low,57
WTH049369,Bangalore,7.93,Medium,15
WTH049370,Ahmedabad,0.07,Low,38
WTH049371,Bangalore,5.47,Low,24
WTH049372,Mumbai,1.51,Medium,46
WTH049373,Hyderabad,3.9,High,92
WTH049374,Mumbai,0.62,Low,38
WTH049375,Bangalore,1.29,Low,54
WTH049376,Mumbai,0.85,Medium,11
WTH049377,Pune,0.36,Low,50
WTH049378,Chennai,2.19,High,75
WTH049379,Kolkata,0.73,Medium,38
WTH049380,Chennai,1.48,Low,31
WTH049381,Kolkata,3.61,Low,48
WTH049382,Delhi,3.26,Low,59
WTH049383,Kolkata,2.42,Medium,24
WTH049384,Chennai,0.65,Low,30
WTH049385,Pune,2.54,Medium,16
WTH049386,Ahmedabad,0.65,Medium,11
WTH049387,Hyderabad,2.98,Low,59
WTH049388,Pune,1.64,Medium,8
WTH049389,Pune,2.56,Low,11
WTH049390,Mumbai,5.01,High,61
WTH049391,Hyderabad,1.52,Low,57
WTH049392,Delhi,3.72,High,83
WTH049393,Ahmedabad,0.73,Low,26
WTH049394,Mumbai,2.62,Low,37
WTH049395,Kolkata,4.0,Low,20
WTH049396,Hyderabad,3.52,Low,11
WTH049397,Delhi,2.35,Low,32
WTH049398,Chennai,0.05,Low,56
WTH049399,Chennai,0.83,Low,19
WTH049400,Kolkata,11.76,Low,26
WTH049401,Ahmedabad,1.01,Low,43
WTH049402,Ahmedabad,1.92,Low,52
WTH049403,Mumbai,0.13,Low,11
WTH049404,Mumbai,1.48,High,63
WTH049405,Bangalore,0.46,Low,7
WTH049406,Mumbai,0.29,Low,50
WTH049407,Ahmedabad,4.92,Low,45
WTH049408,Bangalore,1.06,Low,21
WTH049409,Kolkata,0.08,Low,55
WTH049410,Chennai,1.06,Medium,59
WTH049411,Kolkata,0.06,Low,48
WTH049412,Mumbai,0.1,Low,48
WTH049413,Bangalore,0.2,Medium,9
WTH049414,Pune,3.99,Low,19
WTH049415,Chennai,4.29,Low,25
WTH049416,Hyderabad,7.57,Low,36
WTH049417,Delhi,9.03,Low,47
WTH049418,Delhi,2.3,Low,30
WTH049419,Pune,0.7,Low,20
WTH049420,Hyderabad,3.63,Medium,55
WTH049421,Pune,5.47,Low,32
WTH049422,Chennai,1.52,Low,19
WTH049423,Chennai,2.47,Medium,56
WTH049424,Mumbai,3.4,Low,55
WTH049425,Hyderabad,2.04,Low,30
WTH049426,Delhi,1.11,Low,42
WTH049427,Bangalore,0.39,High,96
WTH049428,Pune,4.23,Low,56
WTH049429,Hyderabad,2.71,Low,52
WTH049430,Pune,4.5,Low,35
WTH049431,Ahmedabad,2.33,High,83
WTH049432,Kolkata,5.54,Medium,41
WTH049433,Pune,1.83,Medium,44
WTH049434,Bangalore,3.98,Medium,9
WTH049435,Mumbai,3.6,Medium,15
WTH049436,Delhi,1.4,Medium,38
WTH049437,Bangalore,3.95,Low,40
WTH049438,Ahmedabad,8.08,Medium,5
WTH049439,Ahmedabad,0.08,Low,9
WTH049440,Mumbai,5.93,Low,31
WTH049441,Ahmedabad,0.42,Low,13
WTH049442,Mumbai,0.53,Low,20
WTH049443,Ahmedabad,0.67,Medium,24
WTH049444,Pune,11.85,Low,23
WTH049445,Pune,5.13,Medium,8
WTH049446,Bangalore,3.04,Low,46
WTH049447,Bangalore,1.0,High,83
WTH049448,Mumbai,0.25,Low,5
WTH049449,Hyderabad,7.83,Medium,31
WTH049450,Hyderabad,0.17,Medium,24
WTH049451,Mumbai,2.48,Low,28
WTH049452,Pune,2.32,Medium,49
WTH049453,Pune,2.24,Low,6
WTH049454,Chennai,1.28,Low,27
WTH049455,Mumbai,1.23,Low,59
WTH049456,Kolkata,0.92,Low,57
WTH049457,Ahmedabad,3.03,High,98
WTH049458,Bangalore,7.94,Low,32
WTH049459,Kolkata,2.57,Low,5
WTH049460,Kolkata,2.93,High,69
WTH049461,Hyderabad,2.44,Low,5
WTH049462,Ahmedabad,1.45,Low,11
WTH049463,Kolkata,3.91,Low,28
WTH049464,Pune,13.01,Low,14
WTH049465,Ahmedabad,2.55,Low,42
WTH049466,Chennai,2.73,Medium,37
WTH049467,Ahmedabad,2.17,Low,53
WTH049468,Pune,2.53,Low,22
WTH049469,Delhi,5.87,High,79
WTH049470,Pune,0.84,Low,31
WTH049471,Delhi,4.65,Low,45
WTH049472,Hyderabad,4.98,Low,9
WTH049473,Delhi,14.06,Low,21
WTH049474,Delhi,5.31,Low,26
WTH049475,Bangalore,3.04,Medium,57
WTH049476,Pune,0.12,Low,44
WTH049477,Pune,6.58,Medium,52
WTH049478,Ahmedabad,4.92,Medium,35
WTH049479,Kolkata,0.29,High,98
WTH049480,Mumbai,0.92,Medium,39
WTH049481,Hyderabad,1.81,Medium,32
WTH049482,Pune,1.73,Medium,15
WTH049483,Ahmedabad,0.98,Low,44
WTH049484,Kolkata,4.46,Low,51
WTH049485,Delhi,3.97,Low,43
WTH049486,Pune,14.22,Low,46
WTH049487,Ahmedabad,3.32,Low,41
WTH049488,Mumbai,1.41,Low,19
WTH049489,Delhi,2.28,Low,45
WTH049490,Mumbai,2.16,High,97
WTH049491,Mumbai,9.62,Medium,57
WTH049492,Chennai,15.28,Low,13
WTH049493,Kolkata,1.66,Low,41
WTH049494,Ahmedabad,2.62,Low,42
WTH049495,Mumbai,1.03,Low,12
WTH049496,Chennai,1.47,Medium,44
WTH049497,Pune,8.34,Low,21
WTH049498,Delhi,3.69,Low,6
WTH049499,Hyderabad,0.41,Low,58
WTH049500,Pune,2.12,Low,59
WTH049501,Chennai,2.27,Low,57
WTH049502,Pune,13.56,High,85
WTH049503,Delhi,2.17,Low,55
WTH049504,Bangalore,0.36,Low,11
WTH049505,Chennai,1.01,Low,28
WTH049506,Hyderabad,4.3,Low,18
WTH049507,Delhi,0.9,Low,49
WTH049508,Mumbai,4.84,Low,53
WTH049509,Mumbai,1.06,Low,7
WTH049510,Ahmedabad,0.01,Low,55
WTH049511,Kolkata,2.33,Medium,15
WTH049512,Mumbai,2.77,Medium,50
WTH049513,Hyderabad,3.87,Low,9
WTH049514,Pune,0.73,Low,20
WTH049515,Mumbai,0.58,Medium,29
WTH049516,Pune,4.68,Low,34
WTH049517,Chennai,0.79,High,88
WTH049518,Bangalore,2.04,Low,15
WTH049519,Delhi,5.32,Medium,15
WTH049520,Chennai,0.67,Low,26
WTH049521,Hyderabad,2.38,Low,28
WTH049522,Kolkata,3.5,High,97
WTH049523,Ahmedabad,12.18,Low,35
WTH049524,Pune,0.96,Low,13
WTH049525,Hyderabad,0.67,Low,5
WTH049526,Pune,5.21,Low,35
WTH049527,Chennai,2.63,Medium,57
WTH049528,Pune,2.25,Low,8
WTH049529,Bangalore,0.58,Low,19
WTH049530,Pune,1.0,Low,7
WTH049531,Hyderabad,12.46,High,63
WTH049532,Mumbai,1.19,Low,47
WTH049533,Bangalore,0.79,Medium,23
WTH049534,Bangalore,0.97,Low,51
WTH049535,Ahmedabad,0.53,Low,54
WTH049536,Bangalore,0.45,Medium,33
WTH049537,Pune,1.56,Low,7
WTH049538,Hyderabad,0.25,Low,35
WTH049539,Pune,1.75,Medium,16
WTH049540,Ahmedabad,1.6,High,68
WTH049541,Kolkata,2.08,Low,25
WTH049542,Bangalore,3.92,Low,53
WTH049543,Kolkata,3.58,Medium,12
WTH049544,Bangalore,5.74,Medium,18
WTH049545,Ahmedabad,1.02,Low,23
WTH049546,Mumbai,7.15,Low,15
WTH049547,Ahmedabad,7.58,Low,25
WTH049548,Kolkata,10.83,Medium,26
WTH049549,Hyderabad,3.84,High,97
WTH049550,Chennai,0.94,Medium,21
WTH049551,Pune,1.72,Low,22
WTH049552,Hyderabad,0.3,Medium,14
WTH049553,Hyderabad,0.99,Low,29
WTH049554,Chennai,3.01,Low,12
WTH049555,Kolkata,16.02,High,87
WTH049556,Delhi,3.37,Medium,17
WTH049557,Kolkata,0.01,Low,6
WTH049558,Ahmedabad,2.96,High,98
WTH049559,Pune,0.35,Medium,15
WTH049560,Hyderabad,0.63,Low,36
WTH049561,Ahmedabad,0.41,Low,28
WTH049562,Kolkata,3.39,Low,54
WTH049563,Kolkata,4.49,Low,6
WTH049564,Kolkata,0.19,Low,28
WTH049565,Ahmedabad,7.19,Low,35
WTH049566,Pune,3.01,Medium,43
WTH049567,Chennai,4.86,Low,32
WTH049568,Hyderabad,2.01,Low,21
WTH049569,Chennai,0.76,High,75
WTH049570,Pune,1.42,Medium,41
WTH049571,Bangalore,4.28,Low,59
WTH049572,Hyderabad,5.23,High,85
WTH049573,Bangalore,11.3,Low,50
WTH049574,Hyderabad,1.24,Low,25
WTH049575,Delhi,1.27,Low,49
WTH049576,Ahmedabad,12.37,Medium,19
WTH049577,Mumbai,6.02,Low,9
WTH049578,Ahmedabad,7.84,Medium,37
WTH049579,Delhi,9.93,Low,18
WTH049580,Kolkata,0.25,High,97
WTH049581,Kolkata,0.9,Medium,15
WTH049582,Hyderabad,1.82,Low,22
WTH049583,Pune,5.42,Low,13
WTH049584,Hyderabad,1.64,Low,56
WTH049585,Bangalore,2.49,Low,5
WTH049586,Bangalore,0.39,High,64
WTH049587,Ahmedabad,0.84,Low,12
WTH049588,Mumbai,1.65,Low,19
WTH049589,Mumbai,1.07,High,93
WTH049590,Hyderabad,1.28,Low,30
WTH049591,Ahmedabad,1.93,Low,18
WTH049592,Kolkata,0.64,Low,43
WTH049593,Hyderabad,3.86,High,89
WTH049594,Mumbai,0.65,Medium,18
WTH049595,Pune,2.14,Medium,44
WTH049596,Pune,3.51,Low,35
WTH049597,Mumbai,1.75,Low,53
WTH049598,Ahmedabad,5.92,Low,33
WTH049599,Hyderabad,3.08,Medium,46
WTH049600,Delhi,0.33,Low,59
WTH049601,Hyderabad,1.43,Low,34
WTH049602,Kolkata,0.29,Low,44
WTH049603,Kolkata,0.7,Low,20
WTH049604,Pune,3.15,High,73
WTH049605,Mumbai,3.71,Low,11
WTH049606,Bangalore,3.37,Medium,54
WTH049607,Chennai,5.47,Low,28
WTH049608,Chennai,3.54,Low,8
WTH049609,Chennai,4.89,Low,58
WTH049610,Ahmedabad,1.58,Low,20
WTH049611,Mumbai,5.8,Medium,49
WTH049612,Hyderabad,11.15,Low,16
WTH049613,Delhi,3.26,Medium,18
WTH049614,Chennai,0.8,Low,39
WTH049615,Pune,1.95,High,89
WTH049616,Delhi,0.96,Low,11
WTH049617,Chennai,3.76,Low,17
WTH049618,Kolkata,5.02,High,81
WTH049619,Hyderabad,2.07,Low,30
WTH049620,Delhi,0.11,Medium,46
WTH049621,Kolkata,1.7,Low,54
WTH049622,Ahmedabad,7.44,Low,33
WTH049623,Pune,2.71,Low,7
WTH049624,Kolkata,12.25,Low,22
WTH049625,Hyderabad,1.54,Low,39
WTH049626,Hyderabad,4.23,Low,25
WTH049627,Ahmedabad,7.38,Low,59
WTH049628,Hyderabad,2.62,Medium,41
WTH049629,Pune,0.59,Low,12
WTH049630,Chennai,1.55,High,75
WTH049631,Pune,2.59,Low,13
WTH049632,Ahmedabad,4.26,Low,18
WTH049633,Delhi,1.92,Low,52
WTH049634,Kolkata,7.75,Low,46
WTH049635,Mumbai,0.43,Low,10
WTH049636,Chennai,0.38,Low,53
WTH049637,Hyderabad,0.91,Low,46
WTH049638,Mumbai,0.31,Medium,59
WTH049639,Hyderabad,1.2,Low,52
WTH049640,Hyderabad,0.13,Low,16
WTH049641,Ahmedabad,0.79,Low,57
WTH049642,Kolkata,5.4,Medium,14
WTH049643,Bangalore,0.93,Low,28
WTH049644,Hyderabad,2.19,Low,19
WTH049645,Kolkata,2.93,Low,14
WTH049646,Ahmedabad,2.57,Medium,41
WTH049647,Kolkata,0.22,High,60
WTH049648,Pune,1.38,Medium,53
WTH049649,Mumbai,2.89,Low,29
WTH049650,Bangalore,0.89,Low,25
WTH049651,Chennai,0.92,Low,57
WTH049652,Chennai,0.16,Low,19
WTH049653,Ahmedabad,2.55,Low,13
WTH049654,Pune,4.18,Medium,38
WTH049655,Bangalore,7.88,Low,58
WTH049656,Ahmedabad,0.49,Medium,58
WTH049657,Kolkata,4.79,Medium,38
WTH049658,Pune,0.81,High,85
WTH049659,Mumbai,5.25,Low,6
WTH049660,Ahmedabad,0.19,Low,20
WTH049661,Bangalore,2.11,Low,19
WTH049662,Kolkata,0.06,Low,18
WTH049663,Pune,1.86,Medium,21
WTH049664,Bangalore,0.24,Low,52
WTH049665,Chennai,2.75,Medium,58
WTH049666,Chennai,0.46,High,83
WTH049667,Kolkata,7.65,Low,56
WTH049668,Pune,0.49,Low,13
WTH049669,Bangalore,13.08,Low,55
WTH049670,Pune,3.97,Medium,7
WTH049671,Chennai,0.57,Low,54
WTH049672,Hyderabad,2.64,Low,19
WTH049673,Mumbai,1.58,Low,30
WTH049674,Delhi,0.93,Low,7
WTH049675,Kolkata,0.55,Medium,5
WTH049676,Hyderabad,6.78,Low,9
WTH049677,Chennai,1.19,Low,7
WTH049678,Hyderabad,0.63,Low,25
WTH049679,Hyderabad,1.09,Low,12
WTH049680,Delhi,1.44,Low,27
WTH049681,Kolkata,3.11,Medium,51
WTH049682,Hyderabad,3.77,Medium,40
WTH049683,Kolkata,8.23,High,75
WTH049684,Pune,0.14,High,74
WTH049685,Mumbai,6.6,Medium,42
WTH049686,Delhi,1.76,Low,52
WTH049687,Pune,6.12,Low,53
WTH049688,Kolkata,3.13,Low,29
WTH049689,Ahmedabad,3.37,Medium,13
WTH049690,Delhi,2.28,Low,41
WTH049691,Ahmedabad,4.95,Low,24
WTH049692,Delhi,9.06,Medium,49
WTH049693,Delhi,2.17,Low,25
WTH049694,Mumbai,0.23,Medium,30
WTH049695,Chennai,0.01,Low,27
WTH049696,Chennai,4.26,Low,31
WTH049697,Pune,3.97,High,92
WTH049698,Kolkata,10.41,High,61
WTH049699,Hyderabad,1.59,Medium,52
WTH049700,Ahmedabad,1.49,High,70
WTH049701,Hyderabad,0.6,Low,54
WTH049702,Hyderabad,1.07,Low,58
WTH049703,Bangalore,2.53,Low,57
